항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,664.2","1,489.1","2,025.7","2,040.2","2,739.8",34.3
유동자산,"1,040.2",990.1,"1,418.9","1,275.2","2,058.3",61.4
재고자산,1.3,1.3,1.3,1.3,,
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,44.6,12.4,8.5,16.6,15.3,-7.3
매출채권및기타채권,657.7,562.6,960.1,691.9,"1,152.6",66.6
당기법인세자산(선급법인세),0.3,0.4,1.6,1.1,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,32.8,35.5,36.7,81.1,101.7,25.4
현금및현금성자산,303.4,378.1,410.7,483.2,630.4,30.5
매각예정비유동자산및처분자산,,,,,158.3,
비유동자산,623.9,498.9,606.7,765.0,681.5,-10.9
유형자산,34.9,34.7,32.3,29.7,26.6,-10.6
무형자산,17.9,16.2,15.7,15.8,15.7,-0.3
비유동생물자산,,,,,,
투자부동산,158.0,155.6,154.5,160.3,1.7,-99.0
투자자산,313.7,189.7,294.5,385.7,452.0,17.2
장기매출채권및기타채권,87.0,94.7,85.8,145.0,144.7,-0.2
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,12.4,8.0,23.9,28.5,40.8,43.3
기타금융업자산,,,,,,
*순자산1,433.1,491.1,528.7,663.0,877.5,32.3
*순자산2,415.2,474.9,513.0,647.2,861.7,33.1
부채총계,"1,231.1",997.9,"1,496.9","1,377.2","1,862.3",35.2
유동부채,"1,064.0",938.1,"1,403.3","1,309.0","1,711.8",30.8
단기사채,,,,,,
단기차입금,92.5,92.5,252.5,92.5,342.5,270.4
유동성장기부채,,,6.7,12.2,21.5,76.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.2,2.2,2.2,2.2,2.2,0.0
매입채무및기타채무,738.5,606.1,"1,004.9",803.4,"1,141.5",42.1
유동종업원급여충당부채,,,,,,
단기충당부채,46.8,59.4,44.4,45.9,47.0,2.2
당기법인세부채(미지급법인세),,,,,17.5,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,184.1,178.0,92.7,352.8,139.7,-60.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,167.1,59.8,93.6,68.2,150.5,120.7
사채,,,,,,
장기차입금,,,,0.8,50.0,"5,900.1"
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,85.0,3.2,15.2,11.8,17.2,45.9
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,24.5,1.3,1.9,1.4,4.2,187.6
장기충당부채,57.6,55.3,76.5,54.2,79.2,46.2
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,92.5,92.5,271.3,113.7,427.6,275.9
*순부채,-211.2,-285.8,-139.6,-377.5,-210.9,44.1
*CAPEX,12.1,3.3,1.6,2.1,0.8,-61.1
자본총계,433.1,491.1,528.7,663.0,877.5,32.3
지배주주지분,433.1,491.1,528.7,663.0,877.5,32.3
자본금,491.0,491.4,491.4,491.4,491.5,0.0
신종자본증권,,,,,,
자본잉여금,214.2,214.2,214.2,214.2,214.2,0.0
기타자본,-354.5,-354.8,-354.8,-354.8,-354.8,0.0
기타포괄이익누계액,-1.9,-17.0,-18.1,-16.3,-18.7,-14.5
이익잉여금,84.3,157.4,196.0,328.5,545.3,66.0
*(지배)당기순이익,17.0,57.2,38.6,137.6,216.8,57.5
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"300,000","300,000","300,000","300,000","300,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"9,819","9,827","9,829","9,829","9,829",0
보통주,"9,819","9,827","9,829","9,829","9,829",0
우선주,,,,,,
