항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,242.6","3,344.2","2,877.2","2,672.0","3,084.1",15.4
유동자산,"1,209.7","1,996.4","1,452.3","1,392.9","1,245.0",-10.6
재고자산,727.1,853.7,635.3,402.7,365.8,-9.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,5.1,50.8,193.4,280.9
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,18.6,3.2,300.0,120.0,340.0,183.3
매출채권및기타채권,361.5,436.7,300.6,155.5,181.5,16.7
당기법인세자산(선급법인세),,,,0.9,0.4,-51.8
계약자산,,,,,,
반품(환불)자산,,,,0.9,1.0,9.2
배출권,,,,,,
기타유동자산,9.3,10.6,8.6,2.7,3.5,26.4
현금및현금성자산,65.7,31.5,201.2,288.8,159.4,-44.8
매각예정비유동자산및처분자산,27.5,660.7,1.5,370.4,,
비유동자산,"2,032.9","1,347.8","1,425.0","1,279.1","1,839.2",43.8
유형자산,536.7,529.5,482.9,74.3,116.1,56.1
무형자산,60.7,58.5,2.7,4.3,133.8,"3,029.4"
비유동생물자산,,,,,,
투자부동산,"1,121.5",699.0,695.9,828.5,862.2,4.1
투자자산,296.3,49.5,208.6,288.5,318.4,10.4
장기매출채권및기타채권,13.8,7.6,8.3,5.5,370.1,"6,667.4"
이연법인세자산,,,,72.8,20.6,-71.7
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,3.8,3.7,26.5,5.2,18.0,244.2
기타금융업자산,,,,,,
*순자산1,"1,928.4","1,968.9","2,048.8","1,962.4","2,442.7",24.5
*순자산2,"1,867.8","1,910.3","2,046.2","1,958.1","2,308.9",17.9
부채총계,"1,314.2","1,375.4",828.4,709.6,641.5,-9.6
유동부채,818.9,957.1,738.6,683.2,603.7,-11.6
단기사채,,,,,,
단기차입금,434.0,525.6,398.4,375.0,386.0,2.9
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,0.6,
상각후원가측정금융부채,,,,,,
유동금융부채,0.4,0.7,20.8,3.8,6.9,84.8
매입채무및기타채무,357.9,330.7,290.0,190.8,173.3,-9.2
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),1.7,1.0,26.9,,31.0,
계약부채,,,,,,
반품(환불)부채,,,,2.7,3.0,11.6
배출부채,,,,,,
기타유동부채,21.6,83.6,2.5,110.8,2.9,-97.4
매각예정으로분류된처분자산에포함된부채,3.2,15.4,,,,
비유동부채,495.3,418.3,89.8,26.4,37.8,43.0
사채,,,,,,
장기차입금,360.0,365.0,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,57.9,2.6,13.9,433.6
장기매입채무및기타채무,7.8,9.3,6.2,17.9,14.9,-16.8
비유동종업원급여충당부채,14.8,2.6,9.5,5.9,8.0,35.1
장기충당부채,,,,,,
이연법인세부채,112.4,41.4,16.1,,1.0,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,0.4,,,,,
기타금융업부채,,,,,,
*이자발생부채,794.0,890.6,477.8,381.4,407.5,6.8
*순부채,728.4,859.1,-28.5,-58.2,-265.2,-355.7
*CAPEX,48.7,58.5,14.1,6.0,96.3,"1,497.5"
자본총계,"1,928.4","1,968.9","2,048.8","1,962.4","2,442.7",24.5
지배주주지분,"1,928.4","1,968.9","2,048.8","1,962.4","2,442.7",24.5
자본금,"1,012.1","1,012.1","1,012.1","1,012.1","1,012.1",0.0
신종자본증권,,,,,,
자본잉여금,368.6,368.6,368.6,368.6,368.6,0.0
기타자본,,,,,,
기타포괄이익누계액,22.5,4.3,-12.0,7.2,18.2,152.6
이익잉여금,525.2,583.8,680.1,574.5,"1,043.7",81.7
*(지배)당기순이익,-65.2,66.8,96.7,-103.5,469.6,553.6
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"400,000","400,000","400,000","400,000","400,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"202,425","202,425","202,425","202,425","202,425",0
보통주,"202,425","202,425","202,425","202,425","202,425",0
우선주,,,,,,
