항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,297.4","1,277.9","1,351.1","1,306.7","1,352.8",3.5
유동자산,823.4,759.1,770.9,698.7,674.0,-3.5
재고자산,74.5,71.4,70.4,52.5,65.0,23.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,0.3,0.0,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,437.1,386.2,356.3,320.7,268.4,-16.3
매출채권및기타채권,274.6,248.3,281.4,243.4,285.7,17.4
당기법인세자산(선급법인세),,0.1,,1.2,0.0,-99.2
계약자산,,,,,,
반품(환불)자산,,,,3.7,4.4,17.1
배출권,,,,,,
기타유동자산,4.1,3.6,16.1,18.6,19.6,5.0
현금및현금성자산,33.1,49.3,46.6,58.5,31.1,-46.8
매각예정비유동자산및처분자산,,,,,,
비유동자산,474.0,518.8,580.3,608.0,678.8,11.6
유형자산,413.7,444.4,524.2,545.7,566.8,3.9
무형자산,12.8,23.1,25.1,10.2,10.0,-2.3
비유동생물자산,,,,,,
투자부동산,,,5.5,5.5,2.4,-55.8
투자자산,37.6,40.7,19.7,39.8,85.1,114.0
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,9.9,10.5,5.7,6.8,14.5,114.0
기타금융업자산,,,,,,
*순자산1,"1,165.2","1,171.6","1,185.4","1,167.3","1,201.4",2.9
*순자산2,"1,152.4","1,148.5","1,160.3","1,157.1","1,191.5",3.0
부채총계,132.2,106.3,165.8,139.4,151.4,8.6
유동부채,109.7,82.0,136.4,114.9,135.6,18.0
단기사채,,,,,,
단기차입금,,,11.3,,,
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,,
매입채무및기타채무,105.7,78.8,118.3,110.0,118.4,7.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),1.4,0.1,4.3,0.2,11.7,"7,075.2"
계약부채,,,,,,
반품(환불)부채,,,,3.8,4.6,18.8
배출부채,,,,,,
기타유동부채,2.6,3.0,2.5,1.0,1.0,5.5
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,22.6,24.4,29.4,24.5,15.8,-35.5
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,,,
장기매입채무및기타채무,13.3,15.1,17.6,16.4,7.8,-52.7
비유동종업원급여충당부채,,,,,,
장기충당부채,,,,,,
이연법인세부채,9.3,9.2,11.8,8.1,8.0,-0.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,,,11.3,,,
*순부채,-470.2,-435.9,-391.6,-379.2,-299.5,21.0
*CAPEX,30.1,64.5,109.4,43.5,49.2,13.0
자본총계,"1,165.2","1,171.6","1,185.4","1,167.3","1,201.4",2.9
지배주주지분,"1,165.2","1,171.6","1,185.4","1,167.3","1,201.4",2.9
자본금,75.1,75.1,76.6,76.6,76.6,0.0
신종자본증권,,,,,,
자본잉여금,211.2,211.2,211.2,211.2,211.2,0.0
기타자본,,,,,,
기타포괄이익누계액,2.5,1.7,5.2,6.6,29.1,342.7
이익잉여금,876.3,883.5,892.3,872.9,884.5,1.3
*(지배)당기순이익,0.7,10.5,10.5,-10.0,12.1,221.1
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"57,300","57,300","57,300","57,300","57,300",0
1주당금액,500,500,500,500,500,0
발행주식수,"15,026","15,026","15,326","15,326","15,326",0
보통주,"15,026","15,026","15,326","15,326","15,326",0
우선주,,,,,,
