항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,253.7","1,336.1","1,359.5","1,290.2","1,338.0",3.7
유동자산,550.9,650.6,677.2,604.1,622.5,3.0
재고자산,216.7,250.0,193.7,191.2,281.6,47.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,7.6,7.5,7.6,7.5,7.5,0.0
매출채권및기타채권,288.3,285.7,346.8,226.4,224.7,-0.8
당기법인세자산(선급법인세),,,0.8,,1.8,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,2.9,6.5,6.8,7.8,15.7,100.8
현금및현금성자산,35.5,101.0,121.5,171.2,91.3,-46.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,702.9,685.4,682.3,686.1,715.4,4.3
유형자산,673.9,649.8,644.1,653.9,666.4,1.9
무형자산,6.0,6.0,6.0,6.0,6.4,6.2
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,4.9,6.0,12.3,8.9,9.0,0.8
장기매출채권및기타채권,13.3,16.2,12.7,13.1,17.3,32.3
이연법인세자산,4.8,7.4,4.0,1.6,2.7,73.3
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,3.3,2.7,13.7,409.9
기타금융업자산,,,,,,
*순자산1,688.7,714.4,776.1,814.5,775.1,-4.8
*순자산2,682.7,708.4,770.1,808.5,768.7,-4.9
부채총계,565.1,621.6,583.4,475.7,562.9,18.3
유동부채,460.2,479.5,483.6,404.3,430.9,6.6
단기사채,,,,,,
단기차입금,103.2,100.0,70.0,50.0,10.0,-80.0
유동성장기부채,22.1,10.5,3.8,6.5,18.5,184.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,2.0,
매입채무및기타채무,283.2,282.8,244.6,239.7,266.6,11.2
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),7.0,8.1,14.4,2.5,1.6,-34.4
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,44.7,78.1,150.9,105.5,132.2,25.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,104.8,142.1,99.8,71.4,132.0,84.8
사채,,,,,,
장기차입금,40.5,73.4,46.0,39.5,108.0,173.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,,,
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,40.2,44.6,30.1,6.9,,
장기충당부채,,,,,,
이연법인세부채,24.1,24.1,23.7,25.0,24.0,-4.2
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,165.8,183.9,119.8,96.0,138.5,44.3
*순부채,122.7,75.4,-9.3,-82.7,39.7,148.1
*CAPEX,73.2,55.3,50.4,58.3,89.1,52.9
자본총계,688.7,714.4,776.1,814.5,775.1,-4.8
지배주주지분,500.1,523.3,557.7,580.7,555.3,-4.4
자본금,52.8,52.8,52.8,52.8,52.8,0.0
신종자본증권,,,,,,
자본잉여금,107.2,107.2,107.2,107.2,107.2,0.0
기타자본,,,,,,
기타포괄이익누계액,1.2,0.7,1.6,4.4,2.0,-55.6
이익잉여금,338.9,362.5,396.1,416.3,393.3,-5.5
*(지배)당기순이익,31.3,30.3,38.9,24.6,-18.5,-175.2
비지배주주지분,188.6,191.2,218.4,233.8,219.8,-6.0
*(비지배)당기순이익,16.5,6.2,30.5,16.6,-14.0,-184.0
수권주식수,"4,000","4,000","4,000","4,000","4,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"1,056","1,056","1,056","1,056","1,056",0
보통주,"1,056","1,056","1,056","1,056","1,056",0
우선주,,,,,,
