항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,732.7,481.9,"1,153.6",908.2,"1,023.1",12.7
유동자산,185.3,117.6,704.6,505.8,595.0,17.6
재고자산,4.1,3.5,434.4,256.9,277.2,7.9
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,21.4,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,18.8,2.4,34.5,71.5,94.0,31.5
매출채권및기타채권,140.8,102.8,143.7,156.0,150.0,-3.8
당기법인세자산(선급법인세),0.7,,8.5,2.3,2.9,28.2
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,11.1,5.1,6.5,11.0,6.7,-39.4
현금및현금성자산,9.9,3.7,55.7,8.1,64.2,689.9
매각예정비유동자산및처분자산,,,,,,
비유동자산,547.4,364.3,449.0,402.4,428.1,6.4
유형자산,393.7,165.3,114.7,167.5,148.0,-11.6
무형자산,50.4,61.1,100.9,57.8,63.0,8.9
비유동생물자산,,,,,,
투자부동산,,30.3,29.9,29.5,32.4,9.6
투자자산,85.3,93.0,99.7,69.0,130.4,89.0
장기매출채권및기타채권,16.1,11.5,27.1,12.0,11.6,-3.4
이연법인세자산,,,,12.5,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,2.0,3.1,76.8,54.1,42.8,-20.9
기타금융업자산,,,,,,
*순자산1,178.5,134.1,286.0,308.3,318.4,3.3
*순자산2,128.1,73.0,185.2,250.5,255.5,2.0
부채총계,554.2,347.8,867.5,600.0,704.7,17.5
유동부채,458.1,281.3,752.8,534.2,611.6,14.5
단기사채,,,158.1,152.8,215.2,40.8
단기차입금,223.2,111.0,222.0,144.8,119.6,-17.4
유동성장기부채,20.9,9.1,52.0,9.4,28.7,205.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,41.5,0.2,74.2,52.5,79.4,51.2
매입채무및기타채무,168.9,111.3,241.1,168.5,165.7,-1.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),,48.5,,0.7,,
계약부채,,,,,,
반품(환불)부채,,,,4.5,1.0,-78.7
배출부채,,,,,,
기타유동부채,3.8,1.3,5.4,1.0,2.0,98.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,96.1,66.5,114.7,65.7,93.1,41.6
사채,,,13.1,,,
장기차입금,35.3,7.4,9.1,1.0,32.5,"3,294.2"
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,0.3,0.1,51.7,38.8,33.1,-14.7
장기매입채무및기타채무,4.5,7.1,6.3,6.1,6.1,-0.3
비유동종업원급여충당부채,24.6,40.2,30.1,18.7,20.2,8.4
장기충당부채,,,,1.2,1.1,-9.1
이연법인세부채,31.4,11.7,4.3,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,279.8,127.8,529.7,364.1,441.1,21.2
*순부채,251.3,121.7,430.3,318.9,334.9,5.0
*CAPEX,3.5,24.5,11.0,25.3,39.2,54.9
자본총계,178.5,134.1,286.0,308.3,318.4,3.3
지배주주지분,178.3,135.5,167.7,300.5,312.3,3.9
자본금,84.1,84.1,119.8,246.9,327.0,32.5
신종자본증권,,,,,,
자본잉여금,116.8,116.8,187.0,353.6,491.6,39.0
기타자본,,,-1.7,-9.1,-9.1,0.0
기타포괄이익누계액,4.2,6.2,-0.3,0.9,-29.9,"-3,536.0"
이익잉여금,-26.9,-71.6,-137.2,-291.8,-467.4,-60.2
*(지배)당기순이익,-28.3,-38.4,-72.2,-158.9,-175.1,-10.2
비지배주주지분,0.2,-1.4,118.4,7.7,6.1,-20.9
*(비지배)당기순이익,-0.6,-1.6,5.4,-46.4,-1.6,96.5
수권주식수,"5,000","5,000","200,000","200,000","300,000",50
1주당금액,"5,000","5,000",500,500,500,0
발행주식수,"1,682","1,682","23,967","49,376","65,409",32
보통주,"1,682","1,682","23,967","49,376","65,409",32
우선주,,,,,,
