항목,2017/03,2018/03,2019/03,2020/03,2021/03,전년대비
자산총계,"1,608.8","1,641.4","1,709.6","1,790.5","2,050.1",14.5
유동자산,727.0,706.1,735.7,791.3,812.4,2.7
재고자산,20.4,26.5,35.8,22.4,38.8,73.1
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,0.0,,,,
단기금융자산,370.2,313.8,376.3,424.9,387.7,-8.8
매출채권및기타채권,85.6,83.8,95.7,56.3,88.1,56.5
당기법인세자산(선급법인세),1.6,1.3,,0.4,0.2,-52.0
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,2.8,2.5,2.6,4.9,3.5,-27.1
현금및현금성자산,246.4,278.2,225.3,282.4,294.0,4.1
매각예정비유동자산및처분자산,,,,,,
비유동자산,881.7,935.3,973.9,999.1,"1,237.7",23.9
유형자산,455.7,442.3,473.0,472.2,749.7,58.8
무형자산,18.2,16.2,15.8,16.4,15.7,-4.0
비유동생물자산,,,,,,
투자부동산,50.0,126.5,123.6,121.2,118.7,-2.1
투자자산,351.6,348.8,360.7,389.2,353.4,-9.2
장기매출채권및기타채권,5.9,1.5,0.7,0.2,0.2,12.6
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.4,,,,,
기타금융업자산,,,,,,
*순자산1,"1,287.9","1,295.0","1,379.0","1,470.9","1,640.0",11.5
*순자산2,"1,269.7","1,278.8","1,363.2","1,454.6","1,624.3",11.7
부채총계,320.9,346.3,330.6,319.5,410.1,28.4
유동부채,117.1,137.1,136.3,113.8,140.0,23.1
단기사채,,,,,,
단기차입금,,,,,,
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,,
매입채무및기타채무,113.8,78.9,83.6,55.4,74.2,33.8
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),2.0,0.7,2.4,4.0,8.3,106.7
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,1.3,57.5,50.3,54.3,57.5,5.9
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,203.7,209.3,194.2,205.7,270.1,31.3
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,,,
장기매입채무및기타채무,,2.4,1.3,1.7,0.6,-61.7
비유동종업원급여충당부채,,1.2,2.0,3.6,2.9,-18.7
장기충당부채,,,,,,
이연법인세부채,203.7,205.6,190.9,200.4,266.5,33.0
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,0.0,0.0,0.0,0.0,0.0,5.6
기타금융업부채,,,,,,
*이자발생부채,,,,,,
*순부채,-616.5,-592.0,-601.5,-707.4,-681.7,3.6
*CAPEX,27.3,30.6,62.4,37.9,17.3,-54.3
자본총계,"1,287.9","1,295.0","1,379.0","1,470.9","1,640.0",11.5
지배주주지분,"1,218.5","1,220.0","1,302.8","1,390.8","1,560.9",12.2
자본금,52.5,52.5,52.5,52.5,52.5,0.0
신종자본증권,,,,,,
자본잉여금,51.6,51.6,51.6,51.6,51.6,0.0
기타자본,-65.3,-65.3,-65.3,-65.3,-83.9,-28.5
기타포괄이익누계액,177.5,175.2,227.0,272.4,470.0,72.6
이익잉여금,"1,002.2","1,006.0","1,037.0","1,079.6","1,070.7",-0.8
*(지배)당기순이익,18.0,5.4,32.5,44.0,32.8,-25.4
비지배주주지분,69.4,75.1,76.3,80.2,79.1,-1.3
*(비지배)당기순이익,,1.4,2.1,1.4,-0.6,-145.4
수권주식수,"20,000","20,000","20,000","20,000","20,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"10,490","10,490","10,490","10,490","10,490",0
보통주,"10,490","10,490","10,490","10,490","10,490",0
우선주,,,,,,
