항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"52,547.7","54,538.7","54,566.6","50,849.3","55,377.7",8.9
유동자산,"20,372.8","22,206.1","23,262.8","22,719.1","28,246.0",24.3
재고자산,"10,758.1","11,950.1","11,612.2","10,241.3","15,225.5",48.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,151.6,34.4,8.0,50.2,236.7,371.1
기타포괄손익-공정가치측정금융자산,112.0,10.0,10.0,,,
상각후원가측정유가증권,51.6,20.7,1.5,1.0,0.1,-86.3
상각후원가측정금융자산,,,,,,
단기금융자산,319.1,306.5,967.9,"2,101.6",184.8,-91.2
매출채권및기타채권,"7,979.9","8,085.3","7,542.9","7,296.9","8,182.5",12.1
당기법인세자산(선급법인세),9.0,8.8,87.2,58.4,20.3,-65.2
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,194.9,188.9,208.8,263.2,171.9,-34.7
현금및현금성자산,792.5,"1,561.1","2,498.5","2,706.1","1,933.2",-28.6
매각예정비유동자산및처분자산,4.1,40.2,325.9,0.3,"2,290.8","726,683.4"
비유동자산,"32,174.9","32,332.6","31,303.8","28,130.2","27,131.8",-3.5
유형자산,"27,500.5","27,070.8","25,573.2","21,579.9","20,196.4",-6.4
무형자산,571.1,563.9,551.1,625.6,556.0,-11.1
비유동생물자산,,,,,,
투자부동산,"1,912.7","1,846.4","1,353.2","1,324.3","1,231.4",-7.0
투자자산,"2,000.1","2,626.1","2,908.1","3,401.8","4,289.3",26.1
장기매출채권및기타채권,91.2,96.1,86.1,167.6,24.6,-85.3
이연법인세자산,57.9,81.3,69.1,642.9,380.2,-40.9
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,41.5,48.0,762.9,388.2,453.9,16.9
기타금융업자산,,,,,,
*순자산1,"30,459.8","30,072.9","30,323.8","27,270.2","28,627.9",5.0
*순자산2,"29,888.7","29,509.0","29,772.7","26,644.6","28,071.9",5.4
부채총계,"22,087.9","24,465.7","24,242.8","23,579.1","26,749.8",13.4
유동부채,"12,114.0","15,297.6","13,628.6","13,634.0","17,374.6",27.4
단기사채,,,,,,
단기차입금,"3,520.9","5,809.8","4,822.7","4,134.6","4,786.5",15.8
유동성장기부채,"2,747.2","3,680.4","2,951.5","2,365.4","2,893.1",22.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,555.7,33.3,-94.0
유동금융부채,8.0,543.3,584.0,137.9,109.6,-20.5
매입채무및기타채무,"5,490.2","5,024.9","5,031.4","6,218.7","7,902.2",27.1
유동종업원급여충당부채,,,,,,
단기충당부채,,20.6,19.6,30.9,19.0,-38.5
당기법인세부채(미지급법인세),251.3,108.7,120.5,47.5,315.4,564.6
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,96.4,110.0,98.7,143.4,128.8,-10.2
매각예정으로분류된처분자산에포함된부채,,,,,"1,186.8",
비유동부채,"9,974.0","9,168.2","10,614.2","9,945.1","9,375.2",-5.7
사채,"3,592.9","2,893.1","3,789.1","2,394.3","2,424.4",1.3
장기차입금,"3,977.4","3,070.9","3,902.0","4,546.5","4,074.6",-10.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,32.0,106.4,232.5
비유동금융부채,212.7,619.5,418.5,548.1,358.1,-34.7
장기매입채무및기타채무,184.4,156.5,230.6,188.0,222.1,18.1
비유동종업원급여충당부채,233.4,431.5,346.4,304.2,196.1,-35.5
장기충당부채,21.7,335.0,327.7,329.1,318.4,-3.3
이연법인세부채,"1,749.7","1,660.1","1,599.6","1,600.2","1,672.7",4.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,1.8,1.6,0.2,2.8,2.4,-13.4
기타금융업부채,,,,,,
*이자발생부채,"13,838.3","16,105.6","16,056.9","14,463.2","14,737.6",1.9
*순부채,"12,488.2","14,251.6","12,670.2","9,679.2","12,469.4",28.8
*CAPEX,"1,288.0","1,177.1","1,005.5",603.4,"1,010.0",67.4
자본총계,"30,459.8","30,072.9","30,323.8","27,270.2","28,627.9",5.0
지배주주지분,"18,678.0","19,386.0","19,656.1","18,578.3","19,487.9",4.9
자본금,200.0,200.0,200.0,200.0,200.0,0.0
신종자본증권,,,,,,
자본잉여금,"3,192.3","3,422.0","3,428.9","4,125.7","4,298.5",4.2
기타자본,-0.6,-0.6,-0.6,-14.3,-83.6,-485.6
기타포괄이익누계액,-28.8,-103.4,-16.1,-131.3,-31.6,76.0
이익잉여금,"15,315.2","15,868.1","16,043.9","14,398.2","15,104.6",4.9
*(지배)당기순이익,"1,344.2",327.7,308.2,"-1,620.2",492.6,130.4
비지배주주지분,"11,781.8","10,686.9","10,667.7","8,691.8","9,140.0",5.2
*(비지배)당기순이익,767.0,317.4,176.4,-995.2,843.5,184.8
수권주식수,"10,000","10,000","10,000","10,000","10,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"4,000","4,000","4,000","4,000","4,000",0
보통주,"4,000","4,000","4,000","4,000","4,000",0
우선주,,,,,,
