항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,539.5","2,733.6","2,817.4","2,942.1","2,850.5",-3.1
유동자산,"1,296.7","1,350.7","1,443.6","1,631.5","1,517.6",-7.0
재고자산,411.8,470.0,487.6,452.1,571.8,26.5
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,,,,,,
매출채권및기타채권,715.5,736.8,848.7,979.7,844.3,-13.8
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,26.8,40.7,51.6,40.8,37.5,-8.0
현금및현금성자산,142.5,103.2,55.8,159.0,63.9,-59.8
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,242.8","1,382.9","1,373.7","1,310.6","1,333.0",1.7
유형자산,974.3,"1,069.8","1,050.3",977.2,908.2,-7.1
무형자산,80.4,103.4,50.2,37.7,37.6,-0.2
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,188.0,201.8,214.1,223.8,283.6,26.7
장기매출채권및기타채권,,,,4.6,4.2,-10.0
이연법인세자산,,8.0,30.2,37.0,50.0,35.0
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,28.9,30.2,49.4,63.8
기타금융업자산,,,,,,
*순자산1,"1,794.9","1,826.7","1,779.2","1,857.2","1,832.3",-1.3
*순자산2,"1,714.5","1,723.3","1,729.0","1,819.6","1,794.7",-1.4
부채총계,744.6,906.9,"1,038.1","1,084.9","1,018.3",-6.1
유동부채,664.5,588.9,728.7,981.6,918.9,-6.4
단기사채,,,,,,
단기차입금,,,85.4,235.5,256.2,8.8
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,2.3,7.5,224.3
매입채무및기타채무,653.1,551.8,583.0,692.4,594.8,-14.1
유동종업원급여충당부채,,,,,,
단기충당부채,5.4,6.6,6.3,8.2,8.6,5.0
당기법인세부채(미지급법인세),4.4,10.8,,17.0,10.4,-38.9
계약부채,,,,,,
반품(환불)부채,,,,,1.4,
배출부채,,,,,,
기타유동부채,1.7,19.8,53.9,26.2,39.9,52.0
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,80.1,318.0,309.5,103.2,99.4,-3.7
사채,,,,,,
장기차입금,,175.0,220.0,,17.2,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,2.1,24.8,"1,098.4"
장기매입채무및기타채무,4.1,3.1,0.2,0.6,1.0,67.4
비유동종업원급여충당부채,60.5,85.8,66.8,97.2,52.8,-45.7
장기충당부채,2.2,2.6,2.0,3.4,3.6,6.4
이연법인세부채,13.3,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,51.4,20.5,,,
기타금융업부채,,,,,,
*이자발생부채,,175.0,305.4,239.9,305.8,27.4
*순부채,-142.5,71.8,249.6,81.0,241.8,198.7
*CAPEX,161.1,201.7,124.2,73.0,68.8,-5.7
자본총계,"1,794.9","1,826.7","1,779.2","1,857.2","1,832.3",-1.3
지배주주지분,"1,794.9","1,826.7","1,779.2","1,857.2","1,832.3",-1.3
자본금,170.0,170.0,170.0,170.0,170.0,0.0
신종자본증권,,,,,,
자본잉여금,416.0,416.0,415.9,415.9,415.9,0.0
기타자본,,,,,,
기타포괄이익누계액,-4.1,-6.7,-3.2,-1.8,27.3,"1,647.0"
이익잉여금,"1,213.0","1,247.4","1,196.6","1,273.1","1,219.1",-4.3
*(지배)당기순이익,73.0,77.0,-25.4,93.9,-62.1,-166.2
비지배주주지분,,,,,,
*(비지배)당기순이익,4.4,,,,,
수권주식수,"110,000","110,000","110,000","110,000","110,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"34,000","34,000","34,000","34,000","34,000",0
보통주,"32,600","32,600","32,600","32,600","32,600",0
우선주,"1,400","1,400","1,400","1,400","1,400",0
