항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"7,669.0","8,123.8","8,482.3","8,823.3","9,695.9",9.9
유동자산,"2,547.6","2,802.6","2,689.4","2,904.9","3,592.2",23.7
재고자산,640.0,619.3,599.3,472.0,717.7,52.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,22.0,55.8,85.0,97.1,200.0,106.0
매출채권및기타채권,"1,427.4","1,274.5","1,084.8","1,247.1","1,456.3",16.8
당기법인세자산(선급법인세),0.7,0.1,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,15.4,18.6,23.0,21.8,25.1,15.1
현금및현금성자산,442.2,834.3,897.4,"1,067.0","1,193.2",11.8
매각예정비유동자산및처분자산,,,,,,
비유동자산,"5,121.3","5,321.2","5,792.9","5,918.3","6,103.7",3.1
유형자산,"5,022.0","5,221.6","5,636.3","5,628.4","5,744.1",2.0
무형자산,50.3,50.3,68.7,68.7,66.6,-3.1
비유동생물자산,,,,,,
투자부동산,,,,44.8,44.0,-1.8
투자자산,23.2,26.7,30.4,120.1,189.4,57.7
장기매출채권및기타채권,20.0,22.5,20.4,20.3,25.6,26.1
이연법인세자산,5.9,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,37.1,35.9,34.0,-5.4
기타금융업자산,,,,,,
*순자산1,"4,607.7","5,335.3","5,848.8","6,335.0","7,144.2",12.8
*순자산2,"4,557.4","5,285.0","5,780.1","6,266.3","7,077.6",12.9
부채총계,"3,061.2","2,788.5","2,633.5","2,488.3","2,551.7",2.5
유동부채,"1,846.6","1,711.6","1,296.7","1,383.5","1,687.3",22.0
단기사채,,,,,,
단기차입금,931.5,669.0,353.3,453.9,458.2,0.9
유동성장기부채,228.0,212.1,220.7,161.6,253.8,57.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,15.3,,,
매입채무및기타채무,630.3,614.9,568.9,584.5,735.8,25.9
유동종업원급여충당부채,,,,51.9,79.8,53.8
단기충당부채,,,,,,
당기법인세부채(미지급법인세),52.4,212.0,113.0,110.2,127.6,15.8
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,19.2,12.0,23.4,95.6
기타유동부채,4.4,3.6,6.4,9.5,8.6,-9.0
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"1,214.6","1,076.9","1,336.8","1,104.8",864.4,-21.8
사채,,,99.5,99.7,,
장기차입금,811.4,681.1,772.2,542.3,411.3,-24.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,24.5,21.5,16.6,-23.1
장기매입채무및기타채무,3.6,12.8,44.2,16.2,13.2,-18.6
비유동종업원급여충당부채,109.5,90.2,113.6,124.0,157.5,27.0
장기충당부채,,,,,,
이연법인세부채,290.2,292.7,282.8,301.0,265.9,-11.7
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,970.8","1,562.2","1,482.9","1,275.2","1,139.4",-10.7
*순부채,"1,506.7",672.2,500.6,111.2,-253.8,-328.3
*CAPEX,627.8,601.8,819.5,546.0,604.7,10.8
자본총계,"4,607.7","5,335.3","5,848.8","6,335.0","7,144.2",12.8
지배주주지분,"4,606.6","5,335.3","5,848.8","6,335.0","7,144.2",12.8
자본금,447.8,447.8,447.8,447.8,447.8,0.0
신종자본증권,,,,,,
자본잉여금,"2,356.2","2,354.7","2,353.6","2,353.6","2,353.6",0.0
기타자본,,,,,,
기타포괄이익누계액,0.2,1.7,1.6,3.4,-2.7,-180.1
이익잉여금,"1,802.3","2,531.1","3,045.7","3,530.3","4,345.5",23.1
*(지배)당기순이익,50.2,786.8,614.4,542.5,910.0,67.8
비지배주주지분,1.1,,,,,
*(비지배)당기순이익,-0.2,,,,,
수권주식수,"20,000","20,000","20,000","20,000","20,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"8,957","8,957","8,957","8,957","8,957",0
보통주,"8,957","8,957","8,957","8,957","8,957",0
우선주,,,,,,
