항목,2017/03,2018/03,2019/03,2020/03,2021/03,전년대비
자산총계,"1,658.8","1,900.3",840.9,759.4,715.2,-5.8
유동자산,773.3,958.7,323.4,237.3,290.6,22.5
재고자산,286.3,312.6,100.1,81.0,59.3,-26.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,20.2,126.2,9.0,16.1,18.7,16.2
매출채권및기타채권,197.3,215.3,70.2,100.8,83.5,-17.2
당기법인세자산(선급법인세),,,,0.2,0.0,-71.5
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,79.4,60.2,52.3,15.7,19.7,25.4
현금및현금성자산,190.1,244.4,91.7,23.5,109.4,365.6
매각예정비유동자산및처분자산,,,,,,
비유동자산,885.4,941.7,517.5,522.1,424.6,-18.7
유형자산,548.5,619.1,416.7,371.9,294.0,-20.9
무형자산,135.1,106.2,26.5,22.1,4.7,-78.5
비유동생물자산,,,,,,
투자부동산,148.3,147.3,,,,
투자자산,46.9,59.7,65.2,97.6,106.6,9.3
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,6.6,9.4,9.2,30.5,19.2,-37.0
기타금융업자산,,,,,,
*순자산1,911.9,799.2,626.5,525.6,485.5,-7.6
*순자산2,776.9,693.1,600.0,503.5,480.7,-4.5
부채총계,746.8,"1,101.1",214.4,233.8,229.7,-1.7
유동부채,566.6,904.8,149.2,135.3,152.3,12.5
단기사채,,290.6,3.4,1.4,0.3,-80.1
단기차입금,242.1,225.6,56.0,49.0,49.0,0.0
유동성장기부채,170.6,3.0,22.6,0.5,15.4,"3,049.3"
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,218.4,30.0,8.5,25.4,197.8
매입채무및기타채무,145.9,159.0,36.3,51.8,41.7,-19.4
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,2.4,
당기법인세부채(미지급법인세),0.1,0.1,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,7.8,8.2,0.9,24.1,18.1,-25.0
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,180.2,196.3,65.2,98.5,77.4,-21.4
사채,,22.0,,15.4,,
장기차입금,104.2,100.3,0.5,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,22.8,11.0,-52.0
장기매입채무및기타채무,2.1,2.5,4.4,1.5,1.5,0.0
비유동종업원급여충당부채,73.9,71.2,60.4,48.3,53.4,10.5
장기충당부채,,,,10.4,11.5,10.8
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,0.3,,,,
기타금융업부채,,,,,,
*이자발생부채,517.0,641.5,82.5,95.9,81.1,-15.5
*순부채,318.8,289.0,-17.2,64.4,-36.3,-156.4
*CAPEX,52.8,29.9,160.8,7.4,2.6,-65.5
자본총계,911.9,799.2,626.5,525.6,485.5,-7.6
지배주주지분,635.5,527.2,647.9,525.6,485.4,-7.6
자본금,805.3,815.7,"1,142.7",509.0,592.9,16.5
신종자본증권,,,,,,
자본잉여금,175.4,98.3,118.4,88.9,95.1,7.0
기타자본,-7.0,-7.0,-7.0,-7.1,-7.1,0.0
기타포괄이익누계액,11.1,11.6,7.2,9.7,1.8,-81.2
이익잉여금,-349.4,-391.4,-613.4,-74.9,-197.3,-163.4
*(지배)당기순이익,-195.8,-138.7,-195.1,-120.0,-156.3,-30.3
비지배주주지분,276.4,272.0,-21.4,0.0,0.0,76.3
*(비지배)당기순이익,-57.1,-23.5,-106.7,-7.6,0.0,100.0
수권주식수,"300,000","300,000","300,000","300,000","1,000,000",233
1주당금액,500,500,500,500,500,0
발행주식수,"161,061","163,147","228,535","101,799","118,572",16
보통주,"161,061","163,147","228,535","101,799","118,572",16
우선주,,,,,,
