항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,169.5","2,290.2","2,385.6","2,472.4","2,984.8",20.7
유동자산,"1,504.8","1,585.9","1,620.7","1,716.4","1,970.2",14.8
재고자산,537.5,667.8,651.9,612.0,"1,086.6",77.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,290.0,171.4,429.1,304.2,74.7,-75.5
매출채권및기타채권,502.8,583.3,345.6,464.4,603.9,30.0
당기법인세자산(선급법인세),3.9,,,0.1,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,18.5,20.5,12.7,12.5,22.1,76.1
현금및현금성자산,152.1,142.9,181.5,323.2,183.0,-43.4
매각예정비유동자산및처분자산,,,,,,
비유동자산,664.7,704.3,764.9,756.0,"1,014.6",34.2
유형자산,604.9,615.6,665.2,650.5,926.2,42.4
무형자산,17.0,15.7,16.0,14.6,13.5,-7.7
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,42.7,73.1,83.8,91.0,72.7,-20.1
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,,2.2,
기타금융업자산,,,,,,
*순자산1,"1,716.7","1,813.5","1,905.0","1,972.0","2,271.7",15.2
*순자산2,"1,699.6","1,797.8","1,889.0","1,957.4","2,258.2",15.4
부채총계,452.8,476.7,480.7,500.4,713.1,42.5
유동부채,361.0,374.3,329.0,345.7,522.0,51.0
단기사채,,,,,,
단기차입금,56.9,59.5,28.9,10.9,5.9,-45.5
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,9.4,7.0,7.9,13.3
매입채무및기타채무,283.7,289.6,258.3,306.9,445.7,45.2
유동종업원급여충당부채,,,,,,
단기충당부채,,3.9,,,,
당기법인세부채(미지급법인세),19.2,16.6,22.4,16.8,55.9,233.0
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,1.2,4.7,10.0,4.2,6.5,55.5
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,91.9,102.4,151.6,154.6,191.1,23.6
사채,,,,,,
장기차입금,,,,,13.0,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,39.6,31.1,27.0,-13.1
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,8.2,11.9,5.4,2.3,,
장기충당부채,,,,,,
이연법인세부채,83.7,90.5,106.6,121.3,151.1,24.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,56.9,59.5,77.9,49.0,53.9,10.0
*순부채,-385.2,-254.8,-532.6,-578.5,-203.8,64.8
*CAPEX,31.5,46.8,52.1,40.9,171.4,319.1
자본총계,"1,716.7","1,813.5","1,905.0","1,972.0","2,271.7",15.2
지배주주지분,"1,639.0","1,740.1","1,817.8","1,874.2","2,133.9",13.9
자본금,100.0,100.0,142.9,142.9,142.9,0.0
신종자본증권,,,,,,
자본잉여금,44.3,46.2,3.0,3.0,0.9,-70.5
기타자본,,-3.2,-52.0,-90.2,-92.4,-2.4
기타포괄이익누계액,-4.6,-1.5,2.2,-8.2,10.6,229.0
이익잉여금,"1,499.3","1,598.5","1,721.7","1,826.7","2,071.9",13.4
*(지배)당기순이익,122.7,120.0,144.4,132.9,266.4,100.5
비지배주주지분,77.7,73.4,87.2,97.8,137.8,40.8
*(비지배)당기순이익,4.4,4.9,11.8,15.4,15.8,2.7
수권주식수,"4,000","4,000","4,000","20,000","20,000",0
1주당금액,"5,000","5,000","5,000","1,000","1,000",0
발행주식수,"2,000","2,000","2,857","14,286","14,286",0
보통주,"2,000","2,000","2,857","14,286","14,286",0
우선주,,,,,,
