항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,908.4","3,031.7","2,734.9","3,176.1","4,779.8",50.5
유동자산,"1,616.9","2,244.2","1,303.1","1,177.7","1,648.0",39.9
재고자산,216.9,208.0,240.1,284.4,264.3,-7.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,3.7,2.1,-42.5
기타포괄손익-공정가치측정금융자산,,4.0,0.0,,1.1,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,831.1,"1,420.0",535.0,329.0,303.8,-7.7
매출채권및기타채권,563.0,523.8,467.7,437.1,408.5,-6.5
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,0.7,0.6,2.0,1.5,0.7,-51.5
현금및현금성자산,5.3,87.8,58.3,122.0,667.4,447.2
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,291.5",787.4,"1,431.8","1,998.4","3,131.7",56.7
유형자산,207.0,561.5,"1,071.4","1,656.8","2,787.4",68.2
무형자산,45.6,45.4,46.9,42.4,42.3,-0.4
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,"1,026.3",152.9,208.1,211.5,245.6,16.1
장기매출채권및기타채권,,0.1,,,0.0,
이연법인세자산,,12.4,19.2,20.6,20.0,-2.6
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,12.6,15.2,86.2,67.1,36.5,-45.6
기타금융업자산,,,,,,
*순자산1,"2,196.6","2,253.9","2,213.0","2,300.9","2,452.4",6.6
*순자산2,"2,151.0","2,208.5","2,166.0","2,258.5","2,410.1",6.7
부채총계,711.8,777.7,521.9,875.2,"2,327.4",165.9
유동부채,154.8,425.1,330.3,487.5,475.0,-2.6
단기사채,,,,14.2,,
단기차입금,,,120.0,190.0,225.0,18.4
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,25.0,25.7,19.1,-25.7
매입채무및기타채무,118.2,133.1,140.0,219.3,195.6,-10.8
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),20.9,252.8,4.4,3.0,4.3,43.3
계약부채,,22.7,24.6,21.2,16.5,-22.1
반품(환불)부채,14.4,14.1,15.3,13.3,13.5,1.4
배출부채,,,,,,
기타유동부채,1.2,2.4,1.0,0.8,1.0,22.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,557.0,352.7,191.6,387.7,"1,852.4",377.8
사채,340.4,352.7,137.0,,685.2,
장기차입금,,,9.0,338.0,"1,139.0",237.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,45.5,49.7,28.1,-43.5
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,,,,,,
장기충당부채,,,,,,
이연법인세부채,216.6,,,,0.1,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,340.4,352.7,336.6,594.4,"2,073.1",248.8
*순부채,-496.0,"-1,159.1",-256.7,139.7,"1,098.7",686.6
*CAPEX,46.4,393.9,509.3,523.1,"1,169.8",123.6
자본총계,"2,196.6","2,253.9","2,213.0","2,300.9","2,452.4",6.6
지배주주지분,"2,196.6","2,235.2","2,192.1","2,300.9","2,452.4",6.6
자본금,83.9,83.9,83.9,87.8,92.5,5.3
신종자본증권,,,,,,
자본잉여금,156.2,156.4,138.3,262.9,390.1,48.4
기타자본,-1.7,-51.5,-51.5,-51.8,-52.5,-1.5
기타포괄이익누계액,676.6,-16.8,-8.7,-0.1,-0.5,-442.8
이익잉여금,"1,281.7","2,063.2","2,030.0","2,002.1","2,022.8",1.0
*(지배)당기순이익,128.9,13.4,49.5,38.4,55.4,44.0
비지배주주지분,,18.7,20.9,,,
*(비지배)당기순이익,,-0.0,-0.0,,,
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"16,770","16,770","16,770","17,562","18,499",5
보통주,"16,770","16,770","16,770","17,562","17,999",2
우선주,,,,,500,
