항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,569.4","1,599.0","2,498.2","2,476.9","6,417.6",159.1
유동자산,896.6,966.2,"1,757.7","1,472.5","5,259.3",257.1
재고자산,370.0,347.6,311.9,356.1,453.0,27.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,122.1,132.5,150.9,610.5,"3,227.2",428.6
매출채권및기타채권,278.7,275.2,266.6,174.4,233.5,33.9
당기법인세자산(선급법인세),,,3.3,0.8,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,18.8,22.1,20.7,37.3,28.0,-24.9
현금및현금성자산,107.1,188.8,"1,004.3",293.3,"1,317.6",349.2
매각예정비유동자산및처분자산,,,,,,
비유동자산,672.7,632.8,740.5,"1,004.3","1,158.4",15.3
유형자산,578.8,483.7,556.5,709.5,852.1,20.1
무형자산,45.0,41.8,42.1,47.5,62.3,31.2
비유동생물자산,,,,,,
투자부동산,,61.4,59.7,57.9,56.2,-3.0
투자자산,7.1,1.5,4.5,90.3,85.7,-5.2
장기매출채권및기타채권,16.3,13.7,9.5,7.3,7.5,1.6
이연법인세자산,25.6,30.8,55.9,51.6,51.9,0.5
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,12.3,40.2,42.8,6.4
기타금융업자산,,,,,,
*순자산1,980.6,"1,032.5","1,850.4","1,885.4","5,350.8",183.8
*순자산2,935.7,990.7,"1,808.3","1,837.9","5,288.5",187.8
부채총계,588.7,566.4,647.8,591.5,"1,066.9",80.4
유동부채,463.1,439.5,478.7,369.1,729.2,97.5
단기사채,,,,,,
단기차입금,215.0,222.7,49.1,0.9,,
유동성장기부채,,,7.5,9.0,9.4,4.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.0,0.6,0.0,0.1,,
매입채무및기타채무,229.4,195.9,392.5,329.6,390.8,18.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,5.3,5.8,17.8,205.9
당기법인세부채(미지급법인세),16.4,17.2,19.4,20.7,258.3,"1,149.3"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,2.3,3.0,4.9,3.0,52.9,"1,656.5"
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,125.6,126.9,169.1,222.4,337.7,51.8
사채,,,,,,
장기차입금,,,,76.5,179.5,134.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,5.1,6.3,6.4,1.6
장기매입채무및기타채무,20.5,24.0,25.3,2.5,7.7,207.5
비유동종업원급여충당부채,105.1,103.0,132.3,125.0,135.2,8.2
장기충당부채,,,6.4,12.1,8.9,-26.5
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,215.0,222.7,61.7,92.7,195.4,110.7
*순부채,-11.8,-98.1,"-1,093.0",-810.7,"-4,349.4",-436.5
*CAPEX,103.1,32.1,76.9,225.6,238.8,5.8
자본총계,980.6,"1,032.5","1,850.4","1,885.4","5,350.8",183.8
지배주주지분,966.2,"1,017.8","1,801.2","1,816.2","4,108.0",126.2
자본금,112.8,112.8,142.0,142.0,142.0,0.0
신종자본증권,,,,,,
자본잉여금,234.9,224.7,899.2,899.2,"3,152.4",250.6
기타자본,-204.5,-194.3,-194.3,-194.3,-194.3,0.0
기타포괄이익누계액,-4.0,-7.8,-6.9,-10.2,-2.6,74.4
이익잉여금,827.0,882.3,961.1,979.4,"1,010.5",3.2
*(지배)당기순이익,76.0,76.5,117.0,52.1,84.8,62.7
비지배주주지분,14.4,14.8,49.2,69.2,"1,242.7","1,695.3"
*(비지배)당기순이익,-2.3,0.4,14.8,20.5,23.2,13.6
수권주식수,"250,000","250,000","250,000","250,000","250,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"11,278","11,278","14,203","14,203","14,203",0
보통주,"11,278","11,278","14,203","14,203","14,203",0
우선주,,,,,,
