항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,798.9","1,857.4","1,940.0","1,960.3","2,044.7",4.3
유동자산,"1,369.2","1,262.3","1,340.3","1,390.1","1,542.9",11.0
재고자산,713.3,637.5,694.0,712.5,751.6,5.5
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,0.6,0.2,-67.8
상각후원가측정금융자산,,,,,,
단기금융자산,0.0,0.1,7.5,,5.0,
매출채권및기타채권,153.0,157.3,195.8,152.2,130.8,-14.1
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,33.2,92.8,179.5
배출권,,,,,,
기타유동자산,3.1,0.8,0.5,0.7,0.6,-9.1
현금및현금성자산,499.7,466.5,442.5,491.0,561.9,14.4
매각예정비유동자산및처분자산,,,,,,
비유동자산,429.7,595.1,599.7,570.1,501.8,-12.0
유형자산,365.4,368.1,359.0,359.6,354.0,-1.5
무형자산,16.0,14.9,13.6,11.9,11.0,-7.7
비유동생물자산,,,,,,
투자부동산,5.9,5.8,5.8,,,
투자자산,1.3,1.2,1.2,6.7,7.1,6.0
장기매출채권및기타채권,9.8,15.0,18.0,18.1,16.6,-8.3
이연법인세자산,31.2,41.2,40.5,41.8,34.9,-16.4
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,148.8,148.2,120.2,66.7,-44.5
배출권,,,,,,
기타비유동자산,,,13.5,11.8,11.4,-3.4
기타금융업자산,,,,,,
*순자산1,"1,297.5","1,330.0","1,371.5","1,417.9","1,471.1",3.8
*순자산2,"1,281.4","1,315.1","1,357.9","1,406.0","1,460.2",3.9
부채총계,501.4,527.4,568.6,542.4,573.5,5.8
유동부채,398.1,276.2,311.9,333.5,454.1,36.2
단기사채,,,,,,
단기차입금,,,,,,
유동성장기부채,,,5.3,27.6,5.0,-81.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,19.0,,
매입채무및기타채무,375.7,250.2,290.8,204.5,293.3,43.4
유동종업원급여충당부채,,,,,,
단기충당부채,,,,56.8,138.7,144.3
당기법인세부채(미지급법인세),14.1,14.5,10.6,15.4,5.6,-63.7
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,8.2,11.5,5.2,10.2,11.5,12.9
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,103.3,251.1,256.6,208.9,119.4,-42.8
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,7.8,6.4,6.3,-1.1
장기매입채무및기타채무,0.5,0.5,0.5,,,
비유동종업원급여충당부채,,,,,,
장기충당부채,102.8,250.6,248.3,202.5,113.1,-44.1
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,,,13.1,34.0,11.3,-66.8
*순부채,-499.8,-466.6,-436.8,-457.6,-555.8,-21.4
*CAPEX,21.8,34.3,15.2,17.7,14.3,-19.5
자본총계,"1,297.5","1,330.0","1,371.5","1,417.9","1,471.1",3.8
지배주주지분,"1,292.7","1,325.0","1,366.2","1,412.5","1,465.6",3.8
자본금,68.1,68.1,68.1,68.1,68.1,0.0
신종자본증권,,,,,,
자본잉여금,31.6,31.6,33.4,37.3,45.1,20.8
기타자본,-88.9,-88.9,-84.8,-70.8,-53.4,24.5
기타포괄이익누계액,,,,4.8,5.2,9.5
이익잉여금,"1,281.8","1,314.2","1,349.5","1,373.2","1,400.7",2.0
*(지배)당기순이익,59.2,61.3,64.4,67.2,70.0,4.2
비지배주주지분,4.8,5.0,5.3,5.4,5.5,1.9
*(비지배)당기순이익,-0.1,0.2,0.3,0.1,0.1,-24.0
수권주식수,"30,000","30,000","30,000","30,000","30,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"13,618","13,618","13,618","13,618","13,618",0
보통주,"13,618","13,618","13,618","13,618","13,618",0
우선주,0,0,0,0,0,
