항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,666.1","2,670.5","2,555.5","2,480.9","2,683.8",8.2
유동자산,"1,697.7","1,499.8","1,407.3","1,390.7","1,504.7",8.2
재고자산,222.8,169.2,151.9,149.3,162.1,8.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,40.2,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,392.0,61.4,131.4,342.7,275.0,-19.8
매출채권및기타채권,537.5,394.5,340.8,318.1,262.6,-17.5
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,68.0,95.5,80.6,73.2,68.4,-6.5
현금및현금성자산,477.3,739.1,702.6,507.4,736.6,45.1
매각예정비유동자산및처분자산,,,,,,
비유동자산,968.5,"1,170.8","1,148.2","1,090.1","1,179.1",8.2
유형자산,698.4,910.1,789.4,720.5,764.6,6.1
무형자산,47.4,49.7,44.3,39.0,27.4,-29.8
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,200.8,177.1,208.3,249.9,308.9,23.6
장기매출채권및기타채권,2.6,,,,,
이연법인세자산,2.4,15.2,72.0,53.4,46.9,-12.3
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,16.8,18.7,34.2,27.2,31.4,15.2
기타금융업자산,,,,,,
*순자산1,"2,196.3","2,223.5","2,129.8","2,179.1","2,383.8",9.4
*순자산2,"2,148.9","2,173.8","2,085.4","2,140.1","2,356.4",10.1
부채총계,469.9,447.0,425.7,301.7,299.9,-0.6
유동부채,297.9,269.8,262.7,232.3,252.7,8.8
단기사채,,,,,,
단기차입금,1.0,1.0,1.0,1.0,1.0,0.0
유동성장기부채,,,4.4,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,5.5,6.0,8.1
매입채무및기타채무,253.9,218.4,215.9,214.4,200.0,-6.7
유동종업원급여충당부채,,22.2,21.1,,,
단기충당부채,0.7,4.6,6.5,2.0,1.7,-14.2
당기법인세부채(미지급법인세),13.7,22.7,13.4,7.3,34.8,374.9
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,28.6,0.9,0.5,2.2,9.2,328.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,172.0,177.2,163.0,69.4,47.2,-32.0
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,12.2,14.3,11.3,-21.1
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,21.9,31.6,30.5,27.4,19.8,-27.9
장기충당부채,0.6,0.3,1.8,1.6,1.6,4.3
이연법인세부채,149.5,145.3,114.5,22.2,10.2,-53.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,4.0,3.9,4.3,9.2
기타금융업부채,,,,,,
*이자발생부채,1.0,1.0,17.6,20.9,18.3,-12.3
*순부채,-867.3,-838.2,-815.0,-827.7,-991.6,-19.8
*CAPEX,154.7,357.0,162.9,81.4,76.5,-6.0
자본총계,"2,196.3","2,223.5","2,129.8","2,179.1","2,383.8",9.4
지배주주지분,"2,196.3","2,223.5","2,129.8","2,179.1","2,383.8",9.4
자본금,96.0,96.0,96.0,96.0,96.0,0.0
신종자본증권,,,,,,
자본잉여금,96.2,96.2,96.2,96.2,96.2,0.0
기타자본,,,,,,
기타포괄이익누계액,-39.5,-52.4,-30.0,-21.2,57.4,370.8
이익잉여금,"2,043.5","2,083.7","1,967.6","2,008.1","2,134.3",6.3
*(지배)당기순이익,132.7,73.9,-83.2,61.5,140.3,127.9
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"19,200","19,200","19,200","19,200","19,200",0
보통주,"19,200","19,200","19,200","19,200","19,200",0
우선주,,,,,,
