항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,285.9","3,759.2","4,089.7","4,516.8","5,002.2",10.8
유동자산,"1,127.2","1,560.8","1,755.2","2,041.4","2,286.4",12.0
재고자산,,,,,,
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,14.0,19.7,27.6,16.9,-39.0
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,10.3,46.1,67.5,56.8,66.2,16.6
매출채권및기타채권,740.5,989.9,948.4,"1,065.2","1,246.7",17.0
당기법인세자산(선급법인세),,0.0,0.0,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,20.5,17.6,25.9,64.0,29.9,-53.3
현금및현금성자산,355.9,493.2,693.8,693.8,792.8,14.3
매각예정비유동자산및처분자산,,,,134.0,134.0,0.0
비유동자산,"2,158.7","2,198.4","2,334.5","2,475.4","2,715.8",9.7
유형자산,"1,679.4","1,660.9","1,683.7","1,987.1","2,113.1",6.3
무형자산,40.1,41.6,41.2,58.0,60.2,3.8
비유동생물자산,,,,,,
투자부동산,1.3,2.6,6.1,6.4,6.4,0.0
투자자산,366.9,469.8,548.1,366.8,431.6,17.7
장기매출채권및기타채권,,,,,,
이연법인세자산,33.0,6.8,36.9,37.7,62.8,66.8
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,38.0,16.7,18.6,19.6,41.8,113.6
기타금융업자산,,,,,,
*순자산1,"2,357.8","2,487.4","2,525.8","2,568.4","2,669.3",3.9
*순자산2,"2,317.7","2,445.8","2,484.6","2,510.4","2,609.1",3.9
부채총계,928.2,"1,271.8","1,564.0","1,948.5","2,332.9",19.7
유동부채,886.3,"1,232.8","1,442.3","1,623.8","1,930.1",18.9
단기사채,,,,,,
단기차입금,4.6,4.6,1.9,2.0,0.5,-72.0
유동성장기부채,,,,,18.0,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,6.4,9.3,9.6,3.2
매입채무및기타채무,851.7,"1,199.8","1,379.2","1,576.5","1,845.2",17.0
유동종업원급여충당부채,,,,,,
단기충당부채,8.2,6.0,5.6,7.5,23.4,212.1
당기법인세부채(미지급법인세),18.4,17.2,48.7,27.9,31.8,14.0
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,3.5,5.1,0.6,0.6,1.4,159.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,41.8,39.0,121.7,324.6,402.8,24.1
사채,,,,,,
장기차입금,41.3,38.6,36.1,246.2,331.6,34.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,3.9,6.7,4.2,-37.3
장기매입채무및기타채무,,,,4.7,,
비유동종업원급여충당부채,,,14.7,,,
장기충당부채,0.5,0.5,,,,
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,67.0,67.0,67.0,0.0
기타금융업부채,,,,,,
*이자발생부채,45.9,43.1,48.2,264.3,364.0,37.7
*순부채,-318.5,-500.5,-701.6,-480.7,-468.6,2.5
*CAPEX,68.6,14.2,44.4,328.8,157.7,-52.0
자본총계,"2,357.8","2,487.4","2,525.8","2,568.4","2,669.3",3.9
지배주주지분,"2,357.8","2,487.4","2,525.8","2,568.4","2,655.8",3.4
자본금,168.6,168.6,168.6,168.6,168.6,0.0
신종자본증권,,,,,,
자본잉여금,339.3,339.3,339.3,339.3,339.2,-0.0
기타자본,,-14.3,-14.3,-27.9,-28.0,-0.3
기타포괄이익누계액,-2.0,-33.7,-69.4,-82.7,-60.6,26.7
이익잉여금,"1,851.9","2,027.5","2,101.6","2,171.1","2,236.5",3.0
*(지배)당기순이익,117.1,138.0,173.8,178.4,150.1,-15.8
비지배주주지분,,,,,13.5,
*(비지배)당기순이익,,,,,-0.0,
수권주식수,"120,000","120,000","120,000","120,000","120,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"33,720","33,720","33,720","33,720","33,720",0
보통주,"33,720","33,720","33,720","33,720","33,720",0
우선주,,,,,,
