항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,234.6","1,248.2","1,305.0","1,298.0","1,358.3",4.7
유동자산,741.0,747.7,615.8,620.5,720.8,16.2
재고자산,200.3,202.0,198.1,222.0,273.8,23.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,0.1,0.1,0.2,0.4,66.1
상각후원가측정금융자산,,,,,,
단기금융자산,2.5,,,33.0,25.8,-21.9
매출채권및기타채권,419.7,390.5,228.7,230.2,274.6,19.3
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,13.7,16.8,12.5,13.1,12.8,-2.2
현금및현금성자산,104.8,138.3,176.4,121.9,133.3,9.4
매각예정비유동자산및처분자산,,,,,,
비유동자산,493.6,500.5,689.2,677.5,637.6,-5.9
유형자산,473.9,476.5,490.2,470.4,467.6,-0.6
무형자산,13.4,17.7,9.2,8.7,9.2,6.3
비유동생물자산,,,,,,
투자부동산,,0.9,0.8,79.7,79.4,-0.3
투자자산,3.4,2.3,8.5,1.6,11.0,581.4
장기매출채권및기타채권,3.0,3.1,173.8,113.0,65.7,-41.8
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,6.6,4.1,4.5,9.6
기타금융업자산,,,,,,
*순자산1,724.0,732.6,794.3,760.3,710.1,-6.6
*순자산2,710.6,714.9,785.1,751.6,700.9,-6.7
부채총계,510.7,515.6,510.7,537.7,648.2,20.6
유동부채,436.8,445.1,398.6,470.4,565.5,20.2
단기사채,,,,,,
단기차입금,305.9,302.7,248.6,303.7,380.3,25.2
유동성장기부채,2.3,2.3,3.8,24.0,17.4,-27.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,0.1,2.1,1.9,1.7,-9.8
매입채무및기타채무,115.8,133.0,135.7,131.9,150.0,13.7
유동종업원급여충당부채,,,,,,
단기충당부채,,,7.5,6.5,15.0,130.2
당기법인세부채(미지급법인세),12.0,6.6,,0.3,,
계약부채,,0.1,0.5,0.4,0.9,92.9
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,0.8,0.4,0.4,1.5,0.3,-81.6
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,73.8,70.5,112.1,67.3,82.7,22.9
사채,,,,,,
장기차입금,7.6,5.3,41.4,17.4,50.0,187.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,3.7,1.7,0.2,-88.3
장기매입채무및기타채무,0.5,1.2,2.0,2.2,2.7,24.3
비유동종업원급여충당부채,41.0,44.6,47.0,32.0,29.4,-8.3
장기충당부채,,,,,,
이연법인세부채,24.6,19.5,18.0,14.1,0.5,-96.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,315.9,310.2,299.5,348.6,449.6,29.0
*순부채,208.6,171.8,123.0,193.4,290.1,50.0
*CAPEX,15.2,27.2,34.6,16.0,9.2,-42.6
자본총계,724.0,732.6,794.3,760.3,710.1,-6.6
지배주주지분,724.0,732.6,794.1,760.1,709.9,-6.6
자본금,206.2,206.2,206.2,206.2,206.2,0.0
신종자본증권,,,,,,
자본잉여금,224.8,224.8,224.8,224.8,224.8,0.0
기타자본,-3.0,-3.0,-3.0,-6.0,-9.0,-51.0
기타포괄이익누계액,11.6,9.3,13.7,-1.7,24.0,"1,516.0"
이익잉여금,284.3,295.2,352.4,336.6,263.9,-21.6
*(지배)당기순이익,15.9,10.8,58.7,-21.7,-70.1,-222.1
비지배주주지분,,0.0,0.2,0.2,0.2,30.9
*(비지배)당기순이익,,-0.0,-0.1,-0.1,0.0,122.3
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"41,249","41,249","41,249","41,249","41,249",0
보통주,"41,249","41,249","41,249","41,249","41,249",0
우선주,,,,,,
