항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,959.8","2,055.2","2,258.2","2,686.3","3,275.3",21.9
유동자산,833.2,843.6,947.9,"1,365.8","1,695.9",24.2
재고자산,348.8,347.0,342.9,434.8,551.7,26.9
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,22.9,23.9,143.2,217.0,470.0,116.6
매출채권및기타채권,286.4,282.2,300.0,384.7,341.7,-11.2
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,38.4,47.9,27.9,39.8,36.5,-8.2
현금및현금성자산,136.7,142.6,133.9,289.5,296.0,2.3
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,126.6","1,211.6","1,310.3","1,320.5","1,579.4",19.6
유형자산,"1,026.6","1,114.5","1,213.4","1,207.5","1,436.3",18.9
무형자산,12.1,9.9,7.8,5.3,4.4,-16.4
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,2.2,0.6,,3.0,15.0,400.0
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,18.9,27.4,45.0
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,85.7,86.6,89.1,85.9,96.4,12.2
기타금융업자산,,,,,,
*순자산1,"1,150.5","1,317.0","1,570.3","1,921.8","2,149.5",11.8
*순자산2,"1,138.4","1,307.1","1,562.5","1,916.5","2,145.1",11.9
부채총계,809.3,738.1,687.9,764.5,"1,125.8",47.3
유동부채,725.4,524.6,536.6,561.5,831.7,48.1
단기사채,,,,,,
단기차입금,343.8,142.7,,7.9,159.3,"1,920.1"
유동성장기부채,,4.1,134.5,15.2,115.4,657.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,22.8,33.1,31.1,-6.2
매입채무및기타채무,324.0,337.7,310.4,422.7,488.7,15.6
유동종업원급여충당부채,,,,,,
단기충당부채,13.1,15.0,14.1,14.2,17.3,22.2
당기법인세부채(미지급법인세),40.4,20.3,45.7,56.0,7.1,-87.3
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,4.1,4.9,9.1,12.3,12.8,4.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,83.9,213.5,151.2,203.0,294.0,44.8
사채,,,,,,
장기차입금,58.6,186.4,53.6,114.1,229.6,101.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,81.3,68.7,43.4,-36.8
장기매입채무및기타채무,0.2,0.2,0.2,0.5,1.6,217.2
비유동종업원급여충당부채,5.0,7.4,0.2,0.2,,
장기충당부채,14.3,9.7,15.8,19.4,19.5,0.2
이연법인세부채,5.9,9.8,0.1,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,402.4,333.2,292.2,239.1,578.8,142.1
*순부채,242.8,166.6,35.2,-267.4,-187.3,30.0
*CAPEX,121.8,175.7,130.5,129.7,368.3,184.1
자본총계,"1,150.5","1,317.0","1,570.3","1,921.8","2,149.5",11.8
지배주주지분,"1,150.5","1,317.0","1,570.3","1,921.8","2,149.5",11.8
자본금,22.8,22.8,22.8,22.8,22.8,0.0
신종자본증권,,,,,,
자본잉여금,966.1,966.1,966.1,966.1,966.1,0.0
기타자본,-0.9,-0.9,-0.9,-0.9,-0.9,0.0
기타포괄이익누계액,-2.6,-4.7,-6.6,-7.1,-7.0,1.4
이익잉여금,165.1,333.6,588.8,940.8,"1,168.5",24.2
*(지배)당기순이익,115.0,179.9,268.2,360.5,236.9,-34.3
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"4,568","4,568","4,568","4,568","4,568",0
보통주,"4,568","4,568","4,568","4,568","4,568",0
우선주,,,,,,
