항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"43,028.5","43,421.3","43,663.3","44,975.5","49,617.9",10.3
유동자산,"6,985.6","8,031.9","7,608.3","9,424.7","13,007.9",38.0
재고자산,"1,742.4","1,801.2","1,724.6","2,040.6","2,093.6",2.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,728.1,432.9,70.1,736.4,951.0
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,967.0,270.9,762.3,782.3,"1,381.0",76.5
매출채권및기타채권,"1,436.7","1,860.7","1,916.3","1,687.9","2,011.6",19.2
당기법인세자산(선급법인세),6.6,8.1,88.5,3.8,35.6,844.0
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,645.9,785.0,780.4,972.7,826.5,-15.0
현금및현금성자산,"2,151.5","2,577.9","1,903.2","3,867.3","5,687.7",47.1
매각예정비유동자산및처분자산,35.6,,,,235.5,
비유동자산,"36,042.9","35,389.4","36,055.1","35,550.8","36,609.9",3.0
유형자산,"18,036.7","18,239.9","19,184.9","19,330.5","20,429.7",5.7
무형자산,"15,148.9","14,563.4","14,000.0","13,346.3","13,035.3",-2.3
비유동생물자산,,,,,,
투자부동산,908.1,859.7,801.1,797.6,816.2,2.3
투자자산,471.7,406.1,665.9,656.7,812.6,23.7
장기매출채권및기타채권,15.8,10.2,20.3,14.7,13.0,-11.7
이연법인세자산,277.4,256.6,220.4,187.0,179.4,-4.0
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,"1,184.3","1,053.5","1,162.6","1,218.1","1,323.7",8.7
기타금융업자산,,,,,,
*순자산1,"31,179.1","31,765.9","33,376.3","34,947.1","38,708.5",10.8
*순자산2,"16,030.1","17,202.5","19,376.3","21,600.8","25,673.2",18.9
부채총계,"11,849.4","11,655.5","10,287.1","10,028.4","10,909.4",8.8
유동부채,"5,887.8","5,430.3","4,954.0","4,381.9","6,410.4",46.3
단기사채,,,"1,199.5",,,
단기차입금,"1,044.4","1,053.2",69.8,195.2,957.3,390.5
유동성장기부채,"1,658.5",500.5,0.6,600.0,"1,599.6",166.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.6,,57.7,79.1,96.9,22.5
매입채무및기타채무,"2,552.4","2,860.8","2,779.4","2,764.4","2,859.5",3.4
유동종업원급여충당부채,,,,,,
단기충당부채,28.7,27.8,28.5,28.6,19.4,-32.3
당기법인세부채(미지급법인세),178.3,366.4,309.9,313.5,365.2,16.5
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,422.8,621.7,508.7,401.1,512.6,27.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"5,961.7","6,225.1","5,333.0","5,646.5","4,499.0",-20.3
사채,"3,293.3","2,795.5","1,597.8","2,296.7",698.9,-69.6
장기차입금,1.2,300.6,600.0,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,64.0,113.6,124.4,9.5
장기매입채무및기타채무,22.3,18.0,26.2,25.2,28.0,11.0
비유동종업원급여충당부채,,0.4,18.8,8.7,19.0,118.2
장기충당부채,,,,,,
이연법인세부채,"2,636.3","3,101.8","3,020.4","3,189.6","3,613.9",13.3
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,8.6,8.9,5.8,12.6,14.8,17.8
기타금융업부채,,,,,,
*이자발생부채,"5,997.4","4,649.8","3,589.3","3,284.6","3,477.1",5.9
*순부채,"2,880.9","1,089.2",506.3,"-1,432.4","-4,328.0",-202.2
*CAPEX,581.2,"1,670.7","2,018.9","1,643.3","1,427.0",-13.2
자본총계,"31,179.1","31,765.9","33,376.3","34,947.1","38,708.5",10.8
지배주주지분,"18,478.6","18,760.7","19,261.3","19,664.1","20,974.9",6.7
자본금,313.2,313.2,313.2,313.2,313.2,0.0
신종자본증권,,,,,,
자본잉여금,"15,549.8","15,550.1","15,634.5","15,634.5","15,634.5",0.0
기타자본,"-27,223.4",312.9,315.4,315.4,315.5,0.0
기타포괄이익누계액,-4.8,-81.9,84.2,-56.3,656.8,"1,266.6"
이익잉여금,"29,843.8","2,666.4","2,914.0","3,457.3","4,054.9",17.3
*(지배)당기순이익,"14,803.1",563.3,483.8,775.1,859.9,10.9
비지배주주지분,"12,700.5","13,005.2","14,114.9","15,283.0","17,733.5",16.0
*(비지배)당기순이익,60.9,619.6,"1,080.1","1,410.2","1,393.4",-1.2
수권주식수,"480,000","480,000","480,000","480,000","480,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"62,644","62,644","62,645","62,645","62,645",0
보통주,"62,644","62,644","62,645","62,645","62,645",0
우선주,,,,,,
