항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,960.8","2,047.8","2,242.2","2,198.5","3,148.3",43.2
유동자산,"1,304.8","1,294.2","1,302.9","1,264.0","1,951.1",54.4
재고자산,226.0,244.1,270.2,297.9,600.3,101.5
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,10.2,,,30.4,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,54.1,3.2,16.4,2.3,2.3,-0.6
매출채권및기타채권,637.2,498.0,523.0,488.0,668.5,37.0
당기법인세자산(선급법인세),,,1.6,0.0,0.0,-1.8
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,240.6,313.6,198.3,73.7,288.6,291.4
현금및현금성자산,146.9,225.1,293.2,235.2,361.0,53.5
매각예정비유동자산및처분자산,,,,167.0,,
비유동자산,656.1,753.6,939.4,934.5,"1,197.2",28.1
유형자산,494.5,485.8,562.1,550.1,774.3,40.8
무형자산,40.6,33.9,28.4,30.5,0.0,-100.0
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,33.7,54.9,6.4,16.2,17.5,8.1
장기매출채권및기타채권,66.6,170.9,40.3,36.9,67.1,81.8
이연법인세자산,,,,,18.7,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,20.7,8.0,302.2,300.8,319.6,6.2
기타금융업자산,,,,,,
*순자산1,576.0,794.6,682.9,797.9,"1,174.1",47.1
*순자산2,535.4,760.6,654.5,767.4,"1,174.1",53.0
부채총계,"1,384.9","1,253.2","1,559.4","1,400.6","1,974.2",41.0
유동부채,"1,286.7","1,145.7","1,401.9",804.5,"1,277.5",58.8
단기사채,83.3,54.9,10.2,,158.9,
단기차입금,562.9,572.6,566.8,471.2,574.4,21.9
유동성장기부채,15.2,88.7,224.1,81.4,116.9,43.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,3.1,
매입채무및기타채무,173.5,172.3,171.8,170.0,361.3,112.6
유동종업원급여충당부채,,,,,,
단기충당부채,371.3,182.4,366.4,,,
당기법인세부채(미지급법인세),69.3,59.5,53.4,53.8,60.0,11.6
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,11.2,15.3,9.2,28.0,3.0,-89.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,98.2,107.5,157.4,596.1,696.7,16.9
사채,35.0,,66.0,316.8,455.7,43.8
장기차입금,10.0,6.2,25.4,,82.5,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,,0.6,
장기매입채무및기타채무,,,,177.4,132.8,-25.2
비유동종업원급여충당부채,17.0,21.3,19.3,20.0,25.2,26.4
장기충당부채,,,,,,
이연법인세부채,36.2,80.1,46.8,81.9,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,706.3,722.4,892.5,869.5,"1,391.9",60.1
*순부채,507.6,486.1,585.1,634.3,"1,000.5",57.7
*CAPEX,43.2,31.5,108.8,50.0,224.7,349.2
자본총계,576.0,794.6,682.9,797.9,"1,174.1",47.1
지배주주지분,569.2,787.8,676.3,791.6,"1,174.1",48.3
자본금,213.6,216.1,220.2,220.2,244.0,10.8
신종자본증권,,,,,,
자본잉여금,81.6,94.0,107.3,245.4,350.8,43.0
기타자본,-36.8,-32.0,-31.0,-16.0,-14.7,8.0
기타포괄이익누계액,108.2,106.2,117.7,117.7,238.8,102.8
이익잉여금,202.6,403.5,262.1,224.3,355.2,58.4
*(지배)당기순이익,186.7,202.5,-108.7,-39.4,133.3,438.6
비지배주주지분,6.8,6.8,6.6,6.3,,
*(비지배)당기순이익,-0.3,0.1,-0.3,-0.3,,
수권주식수,"200,000","200,000","200,000","200,000","200,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"42,710","43,227","44,048","44,048","48,806",11
보통주,"42,710","43,227","44,048","44,048","48,806",11
우선주,,,,,,
