항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"13,078.6","11,729.4","12,350.8","11,994.6","14,208.7",18.5
유동자산,"6,774.6","6,318.1","7,186.1","7,214.6","9,391.6",30.2
재고자산,"2,214.0","2,077.1","2,012.8","2,174.9","3,500.6",61.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,327.4,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,0.0,0.0,,,
상각후원가측정금융자산,,,,0.0,0.0,0.0
단기금융자산,142.7,44.5,81.9,353.1,101.9,-71.1
매출채권및기타채권,"3,026.3","2,756.6","2,758.9","2,749.8","3,245.7",18.0
당기법인세자산(선급법인세),19.9,13.4,2.5,25.8,6.3,-75.4
계약자산,73.1,132.2,86.0,64.0,310.5,385.4
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,206.0,162.1,256.0,214.2,747.3,248.9
현금및현금성자산,"1,092.6","1,132.2","1,987.8","1,305.6","1,479.2",13.3
매각예정비유동자산및처분자산,,,,,,
비유동자산,"6,304.0","5,411.3","5,164.7","4,780.0","4,817.1",0.8
유형자산,"4,951.2","4,260.3","4,108.1","3,926.3","3,855.6",-1.8
무형자산,141.7,114.7,118.2,102.7,87.8,-14.5
비유동생물자산,,,,,,
투자부동산,155.7,25.8,20.3,18.7,19.0,1.9
투자자산,477.3,404.9,450.2,230.9,271.8,17.7
장기매출채권및기타채권,,0.6,25.4,21.8,21.8,0.0
이연법인세자산,546.9,582.9,427.2,463.7,538.3,16.1
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,31.3,22.1,15.3,15.9,22.8,43.3
기타금융업자산,,,,,,
*순자산1,"3,347.8","3,219.2","3,126.5","3,596.3","3,877.6",7.8
*순자산2,"3,206.1","3,104.5","3,008.2","3,493.6","3,789.8",8.5
부채총계,"9,730.8","8,510.3","9,224.3","8,398.3","10,331.1",23.0
유동부채,"4,161.9","3,667.1","8,821.7","8,008.8","7,577.5",-5.4
단기사채,,,,,,
단기차입금,"1,382.8","1,285.7","1,629.8","1,190.2","3,505.2",194.5
유동성장기부채,88.6,97.4,"4,714.3","4,672.9",192.4,-95.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,18.1,169.0,47.6,62.0,67.7,9.3
매입채무및기타채무,"2,043.5","1,987.6","2,008.9","1,805.4","3,157.3",74.9
유동종업원급여충당부채,,,,,,
단기충당부채,60.9,54.5,50.1,122.2,97.5,-20.2
당기법인세부채(미지급법인세),8.0,1.6,5.2,1.9,4.5,135.2
계약부채,477.8,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,82.3,71.3,365.7,154.4,552.8,258.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"5,568.9","4,843.2",402.6,389.5,"2,753.6",607.0
사채,95.0,,,,,
장기차입금,"4,866.5","4,507.2",,,"2,300.0",
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,41.1,20.0,8.1,48.5,495.7
장기매입채무및기타채무,7.1,3.4,6.3,5.8,3.7,-36.7
비유동종업원급여충당부채,236.5,264.9,338.2,363.7,382.0,5.0
장기충당부채,24.5,24.2,35.2,10.6,16.1,51.4
이연법인세부채,2.7,2.4,2.9,1.2,3.2,172.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,336.6,,,,,
기타금융업부채,,,,,,
*이자발생부채,"6,432.8","5,965.6","6,401.6","5,892.6","6,084.3",3.3
*순부채,"5,314.6","4,820.1","4,400.4","4,175.9","4,567.3",9.4
*CAPEX,213.6,106.7,63.8,66.3,73.7,11.2
자본총계,"3,347.8","3,219.2","3,126.5","3,596.3","3,877.6",7.8
지배주주지분,"3,209.7","3,052.7","2,957.4","3,444.4","3,733.0",8.4
자본금,"4,282.4","4,282.4","4,282.4","4,282.4","4,282.4",0.0
신종자본증권,,,,,,
자본잉여금,,22.9,38.3,84.1,110.8,31.8
기타자본,"-2,029.5","-2,004.1","-2,023.9","-2,082.6","-2,116.8",-1.6
기타포괄이익누계액,-219.5,"-1,341.1","-1,236.2",-771.9,-772.0,-0.0
이익잉여금,"1,176.3","2,092.7","1,896.9","1,932.4","2,228.6",15.3
*(지배)당기순이익,-401.6,-29.5,-120.0,29.6,279.3,844.5
비지배주주지분,138.1,166.5,169.0,152.0,144.6,-4.8
*(비지배)당기순이익,-53.8,-29.2,-6.3,-2.7,10.1,468.8
수권주식수,"1,500,000","1,500,000","1,500,000","1,500,000","2,000,000",33
1주당금액,500,500,500,500,500,0
발행주식수,"856,473","856,473","856,473","856,473","856,473",0
보통주,"856,473","856,473","856,473","856,473","856,473",0
우선주,,,,,,
