항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,166.4","2,365.4","2,354.2","2,723.3","2,781.0",2.1
유동자산,625.4,671.4,732.0,795.5,948.3,19.2
재고자산,169.4,151.4,160.7,182.6,226.5,24.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,24.4,19.5,116.6,29.5,19.9,-32.4
매출채권및기타채권,393.4,462.5,412.7,527.0,627.0,19.0
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,26.5,33.1,31.9,50.1,33.6,-32.9
현금및현금성자산,11.6,4.9,10.2,6.4,41.2,545.0
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,541.1","1,694.1","1,622.1","1,927.8","1,832.8",-4.9
유형자산,"1,287.6","1,168.4","1,101.2","1,441.9","1,563.1",8.4
무형자산,13.9,12.0,23.3,20.4,21.2,3.9
비유동생물자산,,,,,,
투자부동산,30.1,118.1,,41.6,7.6,-81.6
투자자산,185.5,375.2,350.4,327.9,223.0,-32.0
장기매출채권및기타채권,23.3,20.3,8.3,7.2,7.7,6.8
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.7,,138.9,88.7,10.1,-88.6
기타금융업자산,,,,,,
*순자산1,616.5,808.0,977.4,"1,047.8",979.2,-6.5
*순자산2,602.6,796.0,954.1,"1,027.4",958.0,-6.8
부채총계,"1,549.9","1,557.4","1,376.8","1,675.5","1,801.8",7.5
유동부채,925.6,913.8,844.2,"1,066.4","1,201.7",12.7
단기사채,,,,,,
단기차입금,527.9,388.7,318.4,438.6,562.3,28.2
유동성장기부채,44.7,126.7,162.9,107.2,107.5,0.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.2,10.5,17.7,9.0,2.4,-72.8
매입채무및기타채무,327.4,372.1,327.1,497.0,521.4,4.9
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),19.8,15.4,12.9,14.7,8.0,-45.2
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,3.7,0.4,5.1,,0.0,
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,624.3,643.6,532.6,609.1,600.1,-1.5
사채,,,,,,
장기차입금,484.3,434.8,330.1,440.7,479.0,8.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,0.7,46.1,50.7,15.2,1.4,-90.4
장기매입채무및기타채무,,0.0,0.0,17.0,14.5,-14.8
비유동종업원급여충당부채,5.0,4.8,5.9,0.5,,
장기충당부채,44.8,43.2,34.6,24.8,22.0,-11.3
이연법인세부채,89.5,114.6,111.3,110.9,83.2,-25.0
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,058.0","1,006.8",879.8,"1,010.7","1,152.8",14.1
*순부채,"1,025.7",984.0,754.1,991.1,"1,101.5",11.2
*CAPEX,356.9,180.4,106.9,525.1,205.6,-60.8
자본총계,616.5,808.0,977.4,"1,047.8",979.2,-6.5
지배주주지분,616.5,808.0,977.4,"1,047.8",979.2,-6.5
자본금,31.5,31.5,42.0,43.1,43.1,0.0
신종자본증권,,,,,,
자본잉여금,,,110.6,127.7,127.7,0.0
기타자본,,,,,,
기타포괄이익누계액,-2.6,148.6,150.4,131.9,48.0,-63.6
이익잉여금,587.7,627.9,674.4,745.2,760.4,2.0
*(지배)당기순이익,90.9,44.7,51.3,69.3,14.3,-79.4
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"1,000","10,000","100,000","100,000","100,000",0
1주당금액,"5,000",500,500,500,500,0
발행주식수,630,"6,300","8,400","8,610","8,610",0
보통주,630,"6,300","8,400","8,610","8,610",0
우선주,,,,,,
