항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,982.9","4,382.8","4,683.5","5,259.0","5,760.0",9.5
*내수,,"3,986.4","3,802.0",,,
*수출,,447.5,936.9,,,
매출원가,"2,315.9","3,495.8","4,064.3","4,584.9","4,840.4",5.6
매출총이익,667.0,887.0,619.2,674.2,919.6,36.4
판매비와관리비,565.7,645.6,692.6,662.1,800.4,20.9
영업이익,101.4,241.4,-73.3,12.1,119.2,888.6
*기타영업손익,,,,,,
영업이익(발표기준),101.4,241.4,-73.3,12.1,119.2,888.6
*[구K-IFRS]영업이익,,,,,,
금융수익,31.5,28.1,61.2,76.4,83.6,9.4
금융원가,117.2,168.1,195.7,187.2,185.8,-0.7
기타영업외손익,33.0,14.1,37.4,-23.1,-16.8,27.4
"종속기업,공동지배기업및관계기업관련손익",37.8,73.7,68.3,45.7,204.3,346.7
법인세비용차감전계속사업이익,86.5,189.1,-102.1,-76.1,204.5,368.8
법인세비용,28.0,63.5,37.0,95.7,161.0,68.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,58.5,125.6,-139.0,-171.7,43.4,125.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,58.5,125.6,-139.0,-171.7,43.4,125.3
기타포괄이익,-29.9,6.1,112.6,-58.1,70.8,221.8
총포괄이익,28.6,131.7,-26.5,-229.8,114.2,149.7
*주당계속사업이익,402,994,42,-674,"1,479",319
*주당순이익,402,994,42,-674,"1,479",319
*희석주당계속사업이익,,,,,"1,453",
*희석주당순이익,,,,,"1,453",
*(지배주주지분)주당계속사업이익,402,994,42,-674,"1,479",319
*(지배주주지분)주당순이익,402,994,42,-674,"1,479",319
*(지배주주지분)희석주당계속사업이익,,,,,"1,453",
*(지배주주지분)희석주당순이익,,,,,"1,453",
