항목,2018/03,2019/03,2020/03,2020/12,2021/12,전년대비
자산총계,"3,404.1","3,519.8","3,566.9","3,575.3","4,230.9",18.3
유동자산,"1,729.8","1,752.0","1,746.4","1,872.6","2,277.1",21.6
재고자산,869.7,888.2,"1,043.8",802.8,942.3,17.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,21.2,27.9,9.7,38.5,296.8
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,10.0,
상각후원가측정금융자산,,,,,,
단기금융자산,88.9,71.8,,0.3,,
매출채권및기타채권,479.2,493.6,456.4,470.3,502.8,6.9
당기법인세자산(선급법인세),2.1,17.7,0.0,0.0,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,31.6,34.5,37.1,6.3,4.2,-33.9
현금및현금성자산,258.3,225.0,181.4,583.2,779.3,33.6
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,674.2","1,767.7","1,820.5","1,702.7","1,953.8",14.8
유형자산,"1,301.3","1,322.9","1,286.2","1,253.6","1,240.5",-1.0
무형자산,103.7,101.5,98.6,95.8,93.5,-2.4
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,105.3,193.1,187.0,153.4,449.0,192.7
장기매출채권및기타채권,142.5,138.4,130.6,100.4,99.9,-0.5
이연법인세자산,21.5,11.8,29.1,47.8,52.8,10.3
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,89.0,51.6,18.1,-64.9
기타금융업자산,,,,,,
*순자산1,"2,619.2","2,689.2","2,781.3","2,843.8","3,469.0",22.0
*순자산2,"2,515.5","2,587.7","2,682.7","2,748.0","3,375.5",22.8
부채총계,784.9,830.6,785.7,731.4,761.9,4.2
유동부채,716.8,763.4,685.7,656.3,626.7,-4.5
단기사채,,,,,,
단기차입금,296.8,279.5,214.5,1.9,,
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,44.5,29.8,16.1,-46.0
매입채무및기타채무,345.2,424.9,342.8,459.5,388.7,-15.4
유동종업원급여충당부채,,,,,,
단기충당부채,3.6,,,,,
당기법인세부채(미지급법인세),10.8,7.7,16.4,30.2,91.5,202.5
계약부채,,11.1,11.1,131.1,122.4,-6.7
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,60.5,40.1,56.5,3.8,8.0,112.6
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,68.0,67.2,99.9,75.1,135.2,80.0
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,42.4,16.3,8.8,-46.0
장기매입채무및기타채무,0.6,0.6,0.6,0.5,0.3,-50.0
비유동종업원급여충당부채,65.0,58.3,50.3,36.6,32.5,-11.3
장기충당부채,2.4,,,,,
이연법인세부채,,8.3,6.7,21.7,93.7,331.9
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,296.8,279.5,301.4,48.0,24.9,-48.1
*순부채,-50.4,-38.5,92.1,-544.9,-802.9,-47.4
*CAPEX,70.6,101.7,29.5,18.8,49.7,164.8
자본총계,"2,619.2","2,689.2","2,781.3","2,843.8","3,469.0",22.0
지배주주지분,"2,552.3","2,617.8","2,694.9","2,765.5","3,388.6",22.5
자본금,120.0,120.0,120.0,120.0,120.0,0.0
신종자본증권,,,,,,
자본잉여금,972.4,972.4,972.4,972.4,972.4,0.0
기타자본,-27.4,-27.4,-27.4,-27.4,-27.4,0.0
기타포괄이익누계액,-13.2,-16.0,-21.7,-18.4,-9.6,48.0
이익잉여금,"1,500.5","1,568.8","1,651.5","1,718.9","2,333.1",35.7
*(지배)당기순이익,118.5,65.6,125.7,110.4,657.2,495.1
비지배주주지분,66.9,71.4,86.4,78.3,80.4,2.7
*(비지배)당기순이익,-6.4,6.6,14.4,-8.1,1.7,121.7
수권주식수,"200,000","200,000","200,000","200,000","200,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"22,801","22,801","22,801","22,801","22,801",0
보통주,"22,801","22,801","22,801","22,801","22,801",0
우선주,,,,,,
