항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,453.2","2,329.9","2,343.2","2,396.6","2,597.1",8.4
유동자산,906.2,806.5,832.4,864.7,925.7,7.1
재고자산,321.2,317.3,290.4,282.2,587.7,108.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,21.5,52.9,83.4,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,140.7,100.2,52.8,32.0,11.5,-64.1
매출채권및기타채권,289.3,182.2,241.7,275.6,125.1,-54.6
당기법인세자산(선급법인세),,0.8,0.9,4.2,0.2,-94.6
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,19.4,4.0,0.8,4.5,18.1,303.2
현금및현금성자산,135.5,180.5,192.9,182.8,183.1,0.2
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,547.0","1,523.4","1,510.9","1,531.9","1,671.4",9.1
유형자산,"1,500.4","1,476.7","1,438.9","1,458.2","1,556.8",6.8
무형자산,3.0,5.1,4.6,9.0,14.5,61.3
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,43.6,40.7,64.5,61.8,84.4,36.5
장기매출채권및기타채권,,,,,,
이연법인세자산,,0.9,0.7,0.6,12.8,"1,931.6"
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,2.2,2.3,2.9,24.8
기타금융업자산,,,,,,
*순자산1,"1,361.1","1,283.9","1,276.6","1,260.4","1,378.3",9.3
*순자산2,"1,358.1","1,278.8","1,272.1","1,251.5","1,363.8",9.0
부채총계,"1,092.1","1,046.0","1,066.6","1,136.1","1,218.9",7.3
유동부채,757.9,579.5,591.6,848.7,687.7,-19.0
단기사채,,,,,,
단기차입금,572.5,354.0,413.5,410.0,450.0,9.8
유동성장기부채,16.0,20.6,17.2,251.4,49.0,-80.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.3,4.2,0.9,12.6,1.6,-87.4
매입채무및기타채무,147.8,194.3,152.6,166.7,155.8,-6.5
유동종업원급여충당부채,3.2,2.7,2.9,2.5,2.7,9.5
단기충당부채,,0.3,0.1,,,
당기법인세부채(미지급법인세),5.8,,,,12.7,
계약부채,,3.4,4.4,5.5,15.9,191.5
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,12.4,,,,,
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,334.2,466.5,475.0,287.4,531.1,84.8
사채,,219.6,228.9,,222.0,
장기차입금,168.1,88.0,86.8,121.7,130.8,7.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,1.3,1.0,1.8,76.7
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,15.1,17.4,17.6,20.7,18.0,-13.0
장기충당부채,,,,,,
이연법인세부채,151.0,141.6,140.4,144.0,158.5,10.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,756.6,682.2,748.7,785.5,854.7,8.8
*순부채,621.1,379.9,502.9,487.3,660.1,35.5
*CAPEX,18.2,25.9,11.4,67.1,149.1,122.3
자본총계,"1,361.1","1,283.9","1,276.6","1,260.4","1,378.3",9.3
지배주주지분,"1,361.1","1,283.9","1,276.6","1,260.4","1,378.3",9.3
자본금,100.0,100.0,100.0,100.0,100.0,0.0
신종자본증권,,,,,,
자본잉여금,473.1,473.1,473.1,473.1,473.1,0.0
기타자본,-0.1,-0.1,-0.1,-0.1,-0.1,0.0
기타포괄이익누계액,5.7,10.1,5.7,4.1,9.3,127.7
이익잉여금,782.5,700.9,698.0,683.5,796.1,16.5
*(지배)당기순이익,83.7,-71.6,0.3,-12.6,115.1,"1,014.4"
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"6,000","6,000","6,000","6,000","60,000",900
1주당금액,"5,000","5,000","5,000","5,000",500,-90
발행주식수,"2,000","2,000","2,000","2,000","19,999",900
보통주,"2,000","2,000","2,000","2,000","19,999",900
우선주,,,,,,
