항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,803.7","3,928.4","4,037.7","4,105.8","4,999.8",21.8
유동자산,"1,718.0","1,733.9","1,664.3","1,656.0","1,575.7",-4.8
재고자산,318.5,418.6,368.4,279.9,331.4,18.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,0.0,0.1,0.1,0.1,7.9
상각후원가측정금융자산,,,,,,
단기금융자산,0.3,51.9,0.0,154.7,3.6,-97.7
매출채권및기타채권,814.8,801.4,784.5,652.7,784.6,20.2
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,5.8,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,56.0,65.6,32.9,38.7,36.1,-6.7
현금및현금성자산,528.5,396.4,478.4,529.9,357.8,-32.5
매각예정비유동자산및처분자산,,,,,56.3,
비유동자산,"2,085.7","2,194.5","2,373.4","2,449.8","3,424.1",39.8
유형자산,"1,638.1","1,825.9","1,819.0","1,818.8","2,053.7",12.9
무형자산,25.7,46.6,34.0,39.5,51.7,30.9
비유동생물자산,,,,,,
투자부동산,,,,21.1,602.5,"2,753.1"
투자자산,311.7,289.2,475.6,527.1,634.1,20.3
장기매출채권및기타채권,108.8,30.9,29.6,27.0,34.3,27.1
이연법인세자산,0.5,0.9,1.1,0.6,2.7,364.9
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.9,1.0,14.1,15.7,45.0,187.2
기타금융업자산,,,,,,
*순자산1,"2,505.6","2,610.1","2,842.0","2,953.8","3,232.1",9.4
*순자산2,"2,479.9","2,563.5","2,808.0","2,914.3","3,180.3",9.1
부채총계,"1,298.1","1,318.3","1,195.6","1,152.0","1,767.7",53.5
유동부채,"1,192.0","1,224.5",994.7,983.2,"1,344.7",36.8
단기사채,,,,,,
단기차입금,648.6,706.0,515.6,405.7,639.9,57.7
유동성장기부채,36.0,11.6,13.4,104.2,153.7,47.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.4,,14.0,16.1,11.0,-31.4
매입채무및기타채무,414.2,464.0,394.7,417.1,456.8,9.5
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),75.3,16.0,32.4,13.5,46.3,242.1
계약부채,,,,,6.8,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,15.6,26.9,24.7,26.6,30.1,13.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,106.1,93.8,200.9,168.8,423.0,150.7
사채,,,,,,
장기차입금,94.0,82.4,144.3,118.7,328.5,176.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,34.1,27.3,24.0,-12.1
장기매입채무및기타채무,,,,,28.3,
비유동종업원급여충당부채,2.5,1.9,2.1,1.0,2.2,125.7
장기충당부채,,,,,,
이연법인세부채,9.6,9.5,20.4,21.8,36.3,66.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,3.7,
기타금융업부채,,,,,,
*이자발생부채,778.5,799.9,719.9,666.5,"1,157.2",73.6
*순부채,249.8,353.5,241.5,-13.5,799.3,"6,012.3"
*CAPEX,494.6,381.0,293.2,500.4,697.4,39.4
자본총계,"2,505.6","2,610.1","2,842.0","2,953.8","3,232.1",9.4
지배주주지분,"2,505.6","2,610.1","2,832.8","2,944.7","3,223.0",9.4
자본금,210.0,210.0,210.0,210.0,210.0,0.0
신종자본증권,,,,,,
자본잉여금,201.2,201.2,201.2,201.2,201.2,0.0
기타자본,-0.2,-0.2,-0.2,-0.2,-0.2,0.0
기타포괄이익누계액,-28.2,-16.5,72.7,37.8,96.5,155.1
이익잉여금,"2,122.8","2,215.6","2,349.2","2,495.9","2,715.5",8.8
*(지배)당기순이익,117.7,118.5,144.0,188.7,261.8,38.8
비지배주주지분,0.0,0.0,9.2,9.1,9.1,-0.1
*(비지배)당기순이익,-0.0,-0.0,-0.3,-0.0,0.0,236.2
수권주식수,"91,000","91,000","91,000","91,000","91,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"42,000","42,000","42,000","42,000","42,000",0
보통주,"36,720","36,720","36,720","36,720","36,720",0
우선주,"5,280","5,280","5,280","5,280","5,280",0
