항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,494.4,"1,071.1",982.9,770.2,850.3,10.4
유동자산,280.2,417.3,355.4,272.6,363.6,33.4
재고자산,80.4,32.1,47.8,62.0,34.6,-44.1
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,22.6,7.4,,92.8,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,,104.3,88.1,28.0,21.6,-23.0
매출채권및기타채권,30.4,80.0,129.1,123.1,95.7,-22.2
당기법인세자산(선급법인세),1.3,1.8,2.3,1.6,0.3,-83.7
계약자산,,,,,,
반품(환불)자산,,0.1,0.2,0.2,0.1,-36.7
배출권,,,,,,
기타유동자산,10.7,11.1,19.1,24.2,6.3,-73.9
현금및현금성자산,95.3,165.3,61.5,33.4,112.1,235.3
매각예정비유동자산및처분자산,62.0,,,,,
비유동자산,214.2,653.7,627.5,497.6,486.7,-2.2
유형자산,138.2,35.0,22.9,22.2,8.4,-62.0
무형자산,0.3,585.3,532.2,412.3,362.7,-12.0
비유동생물자산,,,,,,
투자부동산,50.7,,,,1.1,
투자자산,4.5,2.6,1.0,0.0,67.6,"225,237.6"
장기매출채권및기타채권,19.2,28.0,26.7,29.1,29.1,-0.2
이연법인세자산,,1.6,2.7,2.2,3.0,38.2
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,1.2,1.2,42.0,31.7,14.8,-53.4
기타금융업자산,,,,,,
*순자산1,303.4,732.5,586.1,534.6,564.3,5.5
*순자산2,303.1,147.2,53.9,122.3,201.6,64.8
부채총계,191.0,338.6,396.8,235.6,286.0,21.4
유동부채,177.6,291.7,246.0,163.6,255.6,56.3
단기사채,0.4,197.3,83.5,47.5,90.7,91.1
단기차입금,61.1,10.1,65.6,29.0,,
유동성장기부채,,0.3,,3.6,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.1,33.4,46.7,42.1,127.8,203.7
매입채무및기타채무,82.4,40.0,36.7,34.2,26.5,-22.7
유동종업원급여충당부채,,,2.6,4.0,4.0,0.2
단기충당부채,,0.0,0.1,0.1,0.1,-27.9
당기법인세부채(미지급법인세),,6.4,6.2,0.4,3.7,886.8
계약부채,,0.3,0.7,1.3,1.4,8.3
반품(환불)부채,,0.3,0.3,0.4,0.3,-24.7
배출부채,,,,,,
기타유동부채,1.8,3.5,3.6,0.9,1.1,12.8
매각예정으로분류된처분자산에포함된부채,31.8,,,,,
비유동부채,13.4,46.9,150.8,72.0,30.4,-57.7
사채,,,,,,
장기차입금,,0.0,,2.9,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,103.6,22.7,2.9,-87.3
장기매입채무및기타채무,3.4,1.1,4.3,2.5,0.1,-98.0
비유동종업원급여충당부채,7.5,0.6,1.5,5.3,1.1,-79.9
장기충당부채,0.4,0.8,0.4,0.4,0.4,1.3
이연법인세부채,2.1,44.3,41.0,38.3,26.0,-32.0
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,61.5,207.9,282.4,135.9,152.6,12.2
*순부채,-33.8,-73.6,128.0,74.5,-55.4,-174.3
*CAPEX,10.7,11.0,13.1,22.2,1.4,-93.5
자본총계,303.4,732.5,586.1,534.6,564.3,5.5
지배주주지분,303.4,675.0,568.8,529.7,520.2,-1.8
자본금,151.1,222.7,261.5,318.4,369.7,16.1
신종자본증권,,,,,,
자본잉여금,"1,371.8","1,524.9",554.8,392.9,319.8,-18.6
기타자본,0.1,5.2,18.0,12.0,12.3,2.2
기타포괄이익누계액,-4.8,-4.0,-4.0,-3.9,-4.0,-3.4
이익잉여금,"-1,214.8","-1,073.8",-261.5,-189.7,-177.5,6.4
*(지배)당기순이익,-379.4,-135.2,-249.2,-186.3,-145.1,22.1
비지배주주지분,,57.5,17.2,4.9,44.1,793.5
*(비지배)당기순이익,,-4.9,-4.4,-7.1,-1.4,80.5
수권주식수,"200,000","500,000","500,000","500,000","500,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"30,222","44,550","55,653","63,690","73,939",16
보통주,"30,222","44,550","52,309","63,690","73,939",16
우선주,,,"3,344",,,
