항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"25,524.7","25,060.6","23,552.7","22,577.2","27,711.0",22.7
유동자산,"8,696.4","8,858.6","7,607.7","6,492.0","11,232.3",73.0
재고자산,"3,091.3","3,329.1","3,099.5","3,153.1","6,617.7",109.9
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,2.5,,,,9.6,
상각후원가측정금융자산,,,,,,
단기금융자산,142.6,245.1,280.8,53.5,3.3,-93.9
매출채권및기타채권,"3,297.8","3,333.0","2,736.5","2,678.7","3,679.1",37.4
당기법인세자산(선급법인세),7.5,8.7,16.0,5.9,8.1,37.7
계약자산,,134.4,36.3,33.8,31.3,-7.3
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,209.0,316.7,253.0,358.3,204.4,-43.0
현금및현금성자산,"1,401.0",909.7,633.9,202.4,678.7,235.3
매각예정비유동자산및처분자산,544.6,581.9,551.8,6.4,,
비유동자산,"16,828.3","16,202.0","15,945.0","16,085.2","16,478.7",2.5
유형자산,"16,352.3","15,833.6","15,431.5","14,253.4","14,307.7",0.4
무형자산,39.4,40.4,27.4,37.7,53.2,41.1
비유동생물자산,,,,,,
투자부동산,,,,"1,291.1","1,289.2",-0.1
투자자산,211.0,122.6,95.7,79.3,349.8,341.2
장기매출채권및기타채권,24.6,38.6,26.6,100.4,99.1,-1.3
이연법인세자산,200.9,166.8,158.9,154.8,247.7,60.0
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.1,0.0,204.9,168.6,132.0,-21.7
기타금융업자산,,,,,,
*순자산1,429.5,64.4,"8,894.6","9,727.0","11,501.6",18.2
*순자산2,390.1,23.9,"8,867.2","9,689.4","11,448.5",18.2
부채총계,"25,095.2","24,996.2","14,658.1","12,850.2","16,209.3",26.1
유동부채,"23,631.0","10,191.1","6,417.7","4,759.9","8,155.7",71.3
단기사채,,,,,,
단기차입금,"3,003.6","3,684.3","3,519.6","1,913.6","4,295.6",124.5
유동성장기부채,"14,275.2",202.6,138.4,7.8,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,66.9,65.9,64.9,-1.5
매입채무및기타채무,"6,328.6","6,232.3","2,577.7","2,605.9","3,184.8",22.2
유동종업원급여충당부채,,,,,,
단기충당부채,,14.3,1.9,3.3,2.1,-37.4
당기법인세부채(미지급법인세),18.7,9.1,2.8,52.9,512.6,868.0
계약부채,,32.9,57.2,58.3,52.6,-9.9
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,4.9,15.5,53.1,52.2,43.2,-17.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"1,464.2","14,805.1","8,240.5","8,090.3","8,053.6",-0.5
사채,,"2,068.8","1,077.0","1,102.3","1,128.9",2.4
장기차입금,274.6,"11,461.0","5,660.8","5,763.5","5,785.5",0.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,231.7,187.5,138.8,-26.0
장기매입채무및기타채무,,,25.2,,,
비유동종업원급여충당부채,349.9,408.2,400.0,200.8,167.6,-16.5
장기충당부채,,,6.2,6.2,6.2,0.0
이연법인세부채,839.6,839.6,839.6,829.9,826.7,-0.4
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,27.5,,,,
기타금융업부채,,,,,,
*이자발생부채,"17,553.4","17,416.7","10,694.5","9,040.6","11,413.7",26.3
*순부채,"16,007.3","16,261.9","9,779.8","8,795.2","10,722.9",21.9
*CAPEX,279.8,299.4,253.3,650.8,689.3,5.9
자본총계,429.5,64.4,"8,894.6","9,727.0","11,501.6",18.2
지배주주지분,410.8,60.9,"8,891.0","9,721.0","11,504.2",18.3
자본금,"1,808.0","1,919.7","5,553.1","5,553.1","5,553.1",0.0
신종자본증권,,,,,,
자본잉여금,"6,830.7","6,970.9","12,522.0","3,435.8","3,435.8",0.0
기타자본,-1.1,-0.6,-1.6,-1.6,-1.6,0.0
기타포괄이익누계액,11.1,33.5,32.3,14.5,22.1,52.0
이익잉여금,"-8,237.8","-8,862.6","-9,214.7",719.2,"2,494.8",246.9
*(지배)당기순이익,"-2,675.7",-656.1,-333.1,668.1,"1,909.5",185.8
비지배주주지분,18.7,3.5,3.6,6.0,-2.5,-142.5
*(비지배)당기순이익,1.1,-4.5,-2.3,0.8,-2.4,-397.4
수권주식수,"250,000","250,000","250,000","250,000","250,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"25,160","27,394","100,062","100,062","100,062",0
보통주,"25,000","27,233","100,009","100,009","100,009",0
우선주,160,160,53,53,53,0
