항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"5,037.0","5,836.0","6,098.1","7,346.9","9,338.8",27.1
유동자산,"2,308.9","2,870.0","2,742.8","3,604.2","4,755.8",31.9
재고자산,"1,103.7","1,500.5","1,381.1","1,779.9","2,622.7",47.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,0.0,0.0,0.0,0.0,0.0
상각후원가측정금융자산,,,,,,
단기금융자산,0.9,1.1,42.2,241.4,48.1,-80.0
매출채권및기타채권,864.8,"1,033.8","1,041.9","1,050.2","1,480.1",40.9
당기법인세자산(선급법인세),,5.4,8.1,0.7,29.3,"4,337.2"
계약자산,,6.5,1.0,9.1,6.5,-28.7
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,51.9,60.2,56.3,69.5,125.1,79.9
현금및현금성자산,287.6,262.4,212.2,372.3,444.0,19.3
매각예정비유동자산및처분자산,,,,81.1,,
비유동자산,"2,728.0","2,965.9","3,355.3","3,742.7","4,583.0",22.4
유형자산,"2,219.5","2,489.8","2,787.7","3,039.0","3,630.8",19.5
무형자산,88.1,95.9,97.0,102.4,121.8,18.9
비유동생물자산,,,,,,
투자부동산,76.3,77.1,75.1,54.5,26.4,-51.5
투자자산,152.1,109.1,100.7,81.9,209.5,155.8
장기매출채권및기타채권,69.8,73.1,122.6,242.1,257.1,6.2
이연법인세자산,122.3,120.9,170.1,220.7,335.5,52.1
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,2.1,2.1,1.8,-12.8
기타금융업자산,,,,,,
*순자산1,"2,565.1","2,801.0","3,010.4","3,481.6","4,504.2",29.4
*순자산2,"2,477.0","2,705.2","2,913.4","3,379.2","4,382.4",29.7
부채총계,"2,471.9","3,034.9","3,087.7","3,865.2","4,834.7",25.1
유동부채,"2,198.4","2,751.2","2,702.5","3,379.8","4,347.3",28.6
단기사채,,,,,,
단기차입금,385.2,975.4,647.1,986.5,875.7,-11.2
유동성장기부채,42.0,35.3,59.2,99.5,76.1,-23.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,25.2,50.7,59.5,17.4
매입채무및기타채무,"1,488.1","1,370.5","1,550.5","1,816.8","2,717.5",49.6
유동종업원급여충당부채,,,,,,
단기충당부채,99.5,137.9,187.3,203.9,224.6,10.2
당기법인세부채(미지급법인세),52.6,50.2,121.1,74.7,243.1,225.5
계약부채,,1.5,100.0,98.0,136.8,39.7
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,130.9,180.5,12.1,49.8,14.1,-71.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,273.5,283.7,385.1,485.5,487.4,0.4
사채,,,,,,
장기차입금,175.5,181.7,236.9,133.5,65.1,-51.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,7.9,154.1,127.1,-17.5
장기매입채무및기타채무,8.2,6.3,5.4,2.6,6.7,156.5
비유동종업원급여충당부채,8.7,28.7,54.2,27.1,19.2,-29.3
장기충당부채,81.0,67.0,80.7,168.2,269.3,60.1
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,602.8,"1,192.5",976.3,"1,424.2","1,203.5",-15.5
*순부채,315.2,930.0,722.7,810.7,711.3,-12.3
*CAPEX,348.4,445.4,494.0,386.6,594.1,53.6
자본총계,"2,565.1","2,801.0","3,010.4","3,481.6","4,504.2",29.4
지배주주지분,"2,565.1","2,798.7","3,008.1","3,481.6","4,504.2",29.4
자본금,127.4,127.4,127.4,136.0,145.7,7.1
신종자본증권,,,,,,
자본잉여금,196.4,196.4,196.4,661.7,"1,305.5",97.3
기타자본,-6.4,-6.4,-6.4,-350.7,-786.3,-124.2
기타포괄이익누계액,47.3,16.2,13.5,5.2,52.9,909.0
이익잉여금,"2,200.4","2,465.1","2,677.2","3,029.4","3,786.4",25.0
*(지배)당기순이익,264.2,247.6,278.5,416.4,806.6,93.7
비지배주주지분,,2.3,2.3,0.0,0.0,2.6
*(비지배)당기순이익,6.0,-0.1,-0.0,,,
수권주식수,"30,000","30,000","30,000","30,000","30,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"12,740","12,740","12,740","13,605","14,569",7
보통주,"12,740","12,740","12,740","13,605","14,569",7
우선주,,,,,,
