항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,382.6,429.9,586.9,750.9,795.4,5.9
유동자산,127.6,201.5,181.0,224.9,273.9,21.8
재고자산,17.5,49.9,80.2,65.8,87.4,33.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,6.2,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,11.1,9.2,7.6,8.5,37.1,336.1
매출채권및기타채권,31.2,57.9,47.6,78.8,59.2,-24.9
당기법인세자산(선급법인세),0.9,1.6,0.6,1.0,0.5,-55.0
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,4.7,3.2,4.4,30.3,10.6,-65.1
현금및현금성자산,62.3,73.6,40.5,40.5,79.1,95.5
매각예정비유동자산및처분자산,,,,,,
비유동자산,255.0,228.4,405.9,526.1,521.5,-0.9
유형자산,184.6,176.9,116.5,117.3,121.7,3.8
무형자산,14.1,21.8,9.8,7.9,2.0,-75.0
비유동생물자산,,,,,,
투자부동산,,,253.8,258.5,262.8,1.6
투자자산,48.4,17.0,18.7,135.5,129.0,-4.8
장기매출채권및기타채권,5.1,7.6,6.6,6.8,6.0,-11.9
이연법인세자산,2.7,3.5,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.0,1.6,0.5,0.0,,
기타금융업자산,,,,,,
*순자산1,220.5,242.5,338.7,327.2,478.2,46.1
*순자산2,206.4,220.7,328.9,319.3,476.2,49.2
부채총계,162.1,187.4,248.2,423.7,317.2,-25.1
유동부채,76.8,134.6,161.8,326.1,228.6,-29.9
단기사채,43.4,50.5,32.3,86.3,49.3,-42.8
단기차입금,3.1,7.6,39.1,49.7,49.7,0.0
유동성장기부채,,3.0,5.9,11.7,11.4,-3.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,0.4,,47.6,46.4,-2.4
매입채무및기타채무,24.9,61.2,66.1,63.0,52.3,-17.1
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),0.2,0.3,1.3,1.2,3.8,206.8
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,5.2,11.6,17.2,66.5,15.8,-76.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,85.3,52.8,86.4,97.6,88.5,-9.3
사채,41.7,,,,,
장기차입금,14.4,14.4,11.7,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,2.7,9.2,7.2,-22.5
장기매입채무및기타채무,4.8,4.8,7.5,8.5,4.2,-50.5
비유동종업원급여충당부채,24.4,33.6,36.9,39.7,35.8,-9.8
장기충당부채,,,,,,
이연법인세부채,,,27.6,40.2,41.4,2.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,102.6,75.5,91.6,164.3,123.6,-24.7
*순부채,40.3,-5.4,50.4,122.7,43.6,-64.5
*CAPEX,42.9,9.2,5.9,7.1,6.8,-4.6
자본총계,220.5,242.5,338.7,327.2,478.2,46.1
지배주주지분,223.0,231.2,332.9,321.6,471.9,46.7
자본금,223.9,271.1,271.1,125.4,199.8,59.4
신종자본증권,,,,,,
자본잉여금,217.7,213.5,213.5,397.7,524.2,31.8
기타자본,-10.5,-9.3,-9.1,-9.9,-9.4,5.0
기타포괄이익누계액,7.3,-3.5,11.6,8.7,25.9,196.3
이익잉여금,-215.5,-240.6,-154.2,-200.3,-268.5,-34.0
*(지배)당기순이익,-108.5,-24.9,-40.6,-46.9,-63.1,-34.5
비지배주주지분,-2.5,11.3,5.8,5.6,6.4,12.8
*(비지배)당기순이익,-3.4,-5.4,-4.0,-0.1,0.7,646.4
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"44,788","54,212","54,212","25,071","39,952",59
보통주,"44,788","54,212","54,212","25,071","39,952",59
우선주,,,,,,
