항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"4,098.7","1,703.0",730.9,677.8,838.5,23.7
유동자산,"2,036.9",613.4,355.4,457.4,651.7,42.5
재고자산,"1,040.2",266.3,158.7,89.2,95.9,7.5
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,40.0,,,298.5,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,73.3,,,21.9,10.0,-54.1
매출채권및기타채권,707.7,179.9,106.2,74.8,89.9,20.1
당기법인세자산(선급법인세),0.1,0.3,0.2,0.1,0.1,37.3
계약자산,,,,,,
반품(환불)자산,,2.7,2.6,2.5,1.5,-39.1
배출권,,,,,,
기타유동자산,98.2,8.3,4.8,12.1,16.3,34.6
현금및현금성자산,108.5,106.9,83.0,82.0,126.5,54.2
매각예정비유동자산및처분자산,8.9,8.9,,174.8,13.1,-92.5
비유동자산,"2,061.8","1,089.5",375.6,220.4,186.7,-15.3
유형자산,"1,897.1",373.9,282.7,101.2,103.9,2.6
무형자산,63.1,36.8,28.4,18.3,20.7,13.6
비유동생물자산,,,,,,
투자부동산,37.8,631.0,17.9,17.9,,
투자자산,15.9,33.2,8.9,25.3,23.3,-7.6
장기매출채권및기타채권,15.1,1.4,0.2,,,
이연법인세자산,13.6,,1.6,1.2,1.3,7.1
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,19.3,13.3,35.9,56.6,37.6,-33.6
기타금융업자산,,,,,,
*순자산1,"1,382.6",346.9,168.5,42.4,183.6,333.0
*순자산2,"1,319.6",310.2,140.1,24.1,162.9,574.7
부채총계,"2,716.1","1,356.0",562.4,635.4,654.9,3.1
유동부채,"1,976.4","1,111.9",492.4,593.8,630.2,6.1
단기사채,,,211.4,284.5,517.5,81.9
단기차입금,942.1,484.7,4.0,30.7,6.4,-79.2
유동성장기부채,561.1,357.8,120.1,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,7.3,,7.2,18.1,20.7,14.1
매입채무및기타채무,416.6,201.9,139.1,83.7,78.5,-6.2
유동종업원급여충당부채,,,,,,
단기충당부채,4.8,22.9,6.8,5.9,4.3,-27.2
당기법인세부채(미지급법인세),9.9,0.7,0.1,,,
계약부채,,,,,,
반품(환불)부채,3.3,,,,,
배출부채,,,,,,
기타유동부채,31.2,43.8,3.5,2.6,2.8,8.2
매각예정으로분류된처분자산에포함된부채,,,,168.3,,
비유동부채,739.8,244.1,70.0,41.6,24.6,-40.8
사채,,186.1,,,,
장기차입금,716.1,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,30.3,25.3,13.7,-45.6
장기매입채무및기타채무,3.0,26.3,2.4,0.2,0.2,0.0
비유동종업원급여충당부채,17.0,31.6,37.4,12.7,6.4,-49.5
장기충당부채,,,,3.4,4.3,26.0
이연법인세부채,3.7,0.1,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"2,219.4","1,028.7",373.1,358.6,558.3,55.7
*순부채,"2,048.0",881.8,290.1,276.6,133.4,-51.8
*CAPEX,32.7,35.9,1.7,9.4,6.6,-29.8
자본총계,"1,382.6",346.9,168.5,42.4,183.6,333.0
지배주주지분,623.4,493.2,318.1,164.0,305.3,86.1
자본금,345.8,348.8,51.3,59.9,103.4,72.5
신종자본증권,,,,,,
자본잉여금,662.1,675.6,"1,123.1",746.7,939.9,25.9
기타자본,-568.3,-549.3,-544.7,-544.7,-544.7,0.0
기타포괄이익누계액,294.9,320.5,181.5,181.9,-12.0,-106.6
이익잉여금,-111.1,-302.4,-493.1,-279.7,-181.3,35.2
*(지배)당기순이익,-184.5,-181.4,-325.1,-243.4,-98.1,59.7
비지배주주지분,759.2,-146.3,-149.5,-121.6,-121.6,0.0
*(비지배)당기순이익,-17.3,-27.9,-7.3,-0.0,-0.8,"-11,728.5"
수권주식수,"20,000","1,000,000","1,000,000","1,000,000","1,000,000",0
1주당금액,"5,000","5,000",500,500,500,0
발행주식수,"6,916","6,977","10,267","11,982","20,670",73
보통주,"6,916","6,977","10,267","11,982","20,670",73
우선주,,,,,,
