항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,685.0","2,801.4","2,899.3","2,926.6","3,219.4",10.0
유동자산,"1,348.4","1,268.1","1,184.7","1,113.3","1,459.0",31.1
재고자산,222.2,196.8,248.8,188.8,275.0,45.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,51.5,49.7,0.9,2.6,3.4,34.1
매출채권및기타채권,686.2,749.0,738.4,605.0,862.5,42.6
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,128.4,128.8,148.8,161.7,231.9,43.4
현금및현금성자산,260.1,143.8,47.7,155.2,86.0,-44.6
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,336.6","1,533.4","1,714.6","1,813.2","1,760.4",-2.9
유형자산,548.6,647.8,762.2,"1,085.7","1,091.6",0.5
무형자산,297.4,297.2,305.6,297.3,259.3,-12.8
비유동생물자산,,,,,,
투자부동산,230.8,230.3,233.2,98.5,97.8,-0.7
투자자산,244.5,329.9,384.8,279.5,248.6,-11.1
장기매출채권및기타채권,15.4,28.1,28.9,49.7,59.5,19.7
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,2.5,3.6,43.0
기타금융업자산,,,,,,
*순자산1,"1,483.9","1,599.3","1,692.8","1,727.5","1,820.8",5.4
*순자산2,"1,186.5","1,302.1","1,387.2","1,430.2","1,561.6",9.2
부채총계,"1,201.1","1,202.1","1,206.5","1,199.1","1,398.5",16.6
유동부채,618.0,689.1,806.6,825.2,"1,122.1",36.0
단기사채,,,,,,
단기차입금,199.8,195.0,310.0,355.0,557.0,56.9
유동성장기부채,167.2,100.0,108.7,109.6,133.1,21.5
당기손익-공정가치측정금융부채,,,1.0,,0.1,
상각후원가측정금융부채,,,,,,
유동금융부채,0.0,,,,,
매입채무및기타채무,214.7,362.7,354.9,327.8,368.5,12.4
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),25.6,22.7,21.8,9.6,32.7,240.6
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,10.7,8.7,10.3,23.3,30.7,32.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,583.1,513.0,399.8,373.9,276.4,-26.1
사채,,,,,,
장기차입금,450.0,350.0,286.0,270.0,200.0,-25.9
당기손익-공정가치측정금융부채,,,,1.1,0.0,-98.3
상각후원가측정금융부채,,,,,,
비유동금융부채,,,1.1,13.3,17.4,30.5
장기매입채무및기타채무,63.0,98.5,50.7,33.3,14.9,-55.1
비유동종업원급여충당부채,38.9,34.3,30.3,31.1,9.6,-69.2
장기충당부채,,,,,,
이연법인세부채,31.2,30.2,31.8,25.0,34.5,37.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,817.0,645.0,706.8,749.0,907.6,21.2
*순부채,555.2,501.2,659.1,593.8,821.6,38.4
*CAPEX,41.4,94.5,70.8,185.5,22.0,-88.2
자본총계,"1,483.9","1,599.3","1,692.8","1,727.5","1,820.8",5.4
지배주주지분,"1,483.9","1,598.9","1,682.4","1,714.4","1,801.3",5.1
자본금,174.3,174.3,174.3,174.3,174.3,0.0
신종자본증권,,,,,,
자본잉여금,18.7,18.7,18.7,18.7,18.7,0.0
기타자본,-45.6,-45.6,-45.6,-45.6,-46.1,-0.9
기타포괄이익누계액,-0.1,-8.1,-13.2,-2.2,8.0,461.6
이익잉여금,"1,336.7","1,459.7","1,548.2","1,569.2","1,646.4",4.9
*(지배)당기순이익,151.0,163.0,143.5,77.1,114.0,47.9
비지배주주지분,,0.4,10.4,13.1,19.6,49.6
*(비지배)당기순이익,,-0.0,-1.5,-5.4,-4.0,26.4
수권주식수,"480,000","480,000","480,000","480,000","480,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"34,869","34,869","34,869","34,869","34,869",0
보통주,"34,869","34,869","34,869","34,869","34,869",0
우선주,,,,,,
