항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,581.5","1,490.9","1,670.3","1,755.9","1,679.5",-4.3
유동자산,632.8,708.5,714.9,723.1,669.2,-7.5
재고자산,81.5,69.5,68.5,131.1,125.2,-4.5
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,107.7,176.7,178.1,130.4,155.2,19.0
매출채권및기타채권,399.9,410.8,440.5,443.2,351.6,-20.7
당기법인세자산(선급법인세),,0.2,0.1,0.0,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,28.9,18.3,14.7,3.2,16.5,420.5
현금및현금성자산,14.8,33.0,13.0,15.2,7.6,-49.7
매각예정비유동자산및처분자산,,,,,13.0,
비유동자산,948.7,782.4,955.4,"1,032.8","1,010.3",-2.2
유형자산,395.6,386.6,480.3,535.8,535.9,0.0
무형자산,54.2,65.8,58.4,55.2,73.9,33.9
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,496.9,327.4,407.6,439.0,370.1,-15.7
장기매출채권및기타채권,2.0,2.0,2.0,0.8,1.0,17.5
이연법인세자산,,0.6,3.3,,25.3,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,3.8,2.0,4.2,105.0
기타금융업자산,,,,,,
*순자산1,901.6,838.3,865.2,932.7,811.6,-13.0
*순자산2,847.4,772.5,806.8,877.5,737.7,-15.9
부채총계,679.9,652.6,805.1,823.2,867.9,5.4
유동부채,287.1,247.8,404.2,371.5,441.5,18.8
단기사채,,,,,,
단기차입금,65.0,62.7,176.9,151.1,196.9,30.3
유동성장기부채,0.6,0.7,2.3,0.6,21.1,"3,727.3"
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,1.2,1.8,52.1
매입채무및기타채무,219.2,182.8,198.4,211.3,214.0,1.3
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),1.0,0.1,12.8,2.2,5.0,124.7
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,1.3,1.5,13.8,5.2,2.7,-47.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,392.8,404.8,400.9,451.7,426.4,-5.6
사채,,,,,,
장기차입금,285.7,319.9,306.7,344.6,319.5,-7.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,1.8,0.8,1.8,134.9
장기매입채무및기타채무,0.9,0.4,,,,
비유동종업원급여충당부채,36.9,41.6,49.9,102.9,61.0,-40.7
장기충당부채,2.4,2.9,1.0,3.5,4.1,17.1
이연법인세부채,66.8,40.0,41.5,,40.0,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,351.3,383.3,487.7,498.1,541.1,8.6
*순부채,229.8,184.0,301.6,357.1,406.6,13.9
*CAPEX,57.4,10.4,161.8,83.8,24.3,-71.0
자본총계,901.6,838.3,865.2,932.7,811.6,-13.0
지배주주지분,899.8,836.7,863.5,924.8,789.9,-14.6
자본금,90.0,90.0,90.0,90.0,90.0,0.0
신종자본증권,,,,,,
자본잉여금,146.9,146.9,146.9,146.9,146.9,0.0
기타자본,-5.4,-5.4,-5.4,-5.4,-5.4,0.0
기타포괄이익누계액,284.4,179.9,204.9,241.5,215.2,-10.9
이익잉여금,383.8,425.3,427.0,451.7,343.1,-24.0
*(지배)당기순이익,16.6,-8.1,-21.4,25.1,-98.9,-494.6
비지배주주지분,1.8,1.6,1.7,8.0,21.7,172.1
*(비지배)당기순이익,0.1,-0.1,-0.1,0.0,-0.6,"-38,876.3"
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"18,000","18,000","18,000","18,000","18,000",0
보통주,"18,000","18,000","18,000","18,000","18,000",0
우선주,,,,,,
