항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,974.2","1,996.3","2,040.7","1,988.7","1,870.2",-6.0
유동자산,482.0,525.1,487.4,480.1,290.0,-39.6
재고자산,227.1,205.0,162.5,112.8,98.1,-13.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,10.0,,20.0,30.0,8.2,-72.7
매출채권및기타채권,171.0,205.8,177.5,167.0,89.0,-46.7
당기법인세자산(선급법인세),0.2,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,4.3,3.8,1.7,2.9,3.7,28.2
현금및현금성자산,66.3,103.7,119.8,167.4,91.0,-45.7
매각예정비유동자산및처분자산,3.1,6.9,5.9,,,
비유동자산,"1,492.2","1,471.1","1,553.3","1,508.5","1,580.2",4.8
유형자산,228.4,269.6,228.3,263.9,355.0,34.5
무형자산,30.7,30.6,18.3,1.4,9.5,569.5
비유동생물자산,,,,,,
투자부동산,"1,141.3","1,093.0","1,132.8","1,112.2","1,105.7",-0.6
투자자산,84.6,72.2,103.8,77.3,51.8,-33.0
장기매출채권및기타채권,7.2,5.8,5.7,5.6,4.6,-17.9
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,64.4,48.1,53.5,11.3
기타금융업자산,,,,,,
*순자산1,"1,241.2","1,270.6","1,300.6","1,264.5","1,229.8",-2.7
*순자산2,"1,210.5","1,240.0","1,282.4","1,263.0","1,220.3",-3.4
부채총계,733.0,725.7,740.0,724.2,640.4,-11.6
유동부채,566.0,461.0,574.8,367.4,131.1,-64.3
단기사채,,,,,,
단기차입금,391.9,303.6,245.5,181.4,12.4,-93.2
유동성장기부채,,,100.0,30.0,40.0,33.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,18.3,18.4,18.1,-1.2
매입채무및기타채무,165.7,155.0,202.0,132.5,58.7,-55.7
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),7.8,0.4,6.7,2.2,0.1,-95.8
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,0.7,2.0,2.2,2.8,1.8,-37.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,167.0,264.7,165.2,356.8,509.3,42.7
사채,,,,,,
장기차입금,,100.0,,210.0,360.0,71.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,47.2,32.3,37.7,16.7
장기매입채무및기타채무,33.0,35.8,37.4,34.0,32.7,-3.9
비유동종업원급여충당부채,22.8,21.4,24.4,22.5,14.9,-33.8
장기충당부채,,,,,,
이연법인세부채,111.2,107.5,56.2,57.9,63.9,10.3
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,391.9,403.6,411.0,471.1,468.3,-0.6
*순부채,325.5,299.8,291.2,273.7,370.0,35.2
*CAPEX,8.8,42.7,14.7,52.4,100.8,92.3
자본총계,"1,241.2","1,270.6","1,300.6","1,264.5","1,229.8",-2.7
지배주주지분,"1,241.2","1,270.6","1,300.6","1,264.5","1,229.8",-2.7
자본금,224.8,224.8,224.8,224.8,224.8,0.0
신종자본증권,,,,,,
자본잉여금,812.1,812.1,812.1,812.1,812.1,0.0
기타자본,-399.1,-399.1,-368.6,-368.6,-368.6,0.0
기타포괄이익누계액,14.1,13.1,8.9,-5.0,9.2,284.5
이익잉여금,589.3,619.6,623.4,601.1,552.2,-8.1
*(지배)당기순이익,3.5,32.5,7.5,-22.9,-55.5,-142.3
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"400,000","400,000","400,000","400,000","400,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"44,964","44,964","44,964","44,964","44,964",0
보통주,"44,964","44,964","44,964","44,964","44,964",0
우선주,0,0,0,0,0,
