항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,456.3,493.0,511.5,"1,365.7","2,495.0",82.7
유동자산,346.5,381.8,366.0,"1,087.6","1,331.6",22.4
재고자산,68.8,78.3,87.5,83.0,106.9,28.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,103.2,143.1,7.1,287.1,859.5,199.4
매출채권및기타채권,45.6,69.4,94.2,77.8,79.4,2.1
당기법인세자산(선급법인세),0.8,0.4,0.3,1.1,1.5,38.5
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,8.0,6.8,7.6,14.3,61.2,327.8
현금및현금성자산,120.2,83.8,169.2,624.3,223.1,-64.3
매각예정비유동자산및처분자산,,,,,,
비유동자산,109.8,111.1,145.6,278.1,"1,163.3",318.3
유형자산,34.3,61.1,100.0,224.3,"1,104.9",392.7
무형자산,39.9,5.2,5.8,6.8,6.4,-5.9
비유동생물자산,,,,,,
투자부동산,29.4,28.8,28.3,27.8,27.2,-1.9
투자자산,5.5,9.3,7.8,10.9,18.6,70.4
장기매출채권및기타채권,,5.0,,,,
이연법인세자산,0.3,1.7,1.9,1.5,0.1,-90.8
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.5,,1.8,6.8,6.0,-11.5
기타금융업자산,,,,,,
*순자산1,365.4,294.1,240.6,985.1,"2,054.5",108.6
*순자산2,325.5,288.9,234.8,978.3,"2,048.1",109.4
부채총계,90.9,198.9,270.9,380.6,440.4,15.7
유동부채,85.7,188.1,226.5,367.1,344.5,-6.1
단기사채,2.7,111.9,100.9,154.8,97.5,-37.0
단기차입금,11.9,12.0,11.7,1.5,,
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,12.1,87.1,15.4,-82.3
매입채무및기타채무,31.0,28.0,33.3,81.7,185.3,126.9
유동종업원급여충당부채,,,,,,
단기충당부채,,,,0.9,,
당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,40.1,36.2,68.5,41.1,46.2,12.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,5.3,10.7,44.4,13.6,95.9,607.0
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,20.1,7.9,71.0,794.5
장기매입채무및기타채무,2.1,2.7,0.3,0.0,0.0,0.0
비유동종업원급여충당부채,,7.3,20.9,0.9,8.2,822.5
장기충당부채,,0.7,0.8,,1.3,
이연법인세부채,0.1,,,,1.4,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,3.0,,2.3,4.7,13.9,194.0
기타금융업부채,,,,,,
*이자발생부채,14.6,123.9,144.9,177.7,184.0,3.6
*순부채,-205.6,-99.9,-29.0,-726.7,-889.1,-22.4
*CAPEX,3.6,35.4,28.4,161.5,824.4,410.4
자본총계,365.4,294.1,240.6,985.1,"2,054.5",108.6
지배주주지분,365.4,294.1,240.6,985.1,"2,054.5",108.6
자본금,211.7,211.7,219.3,447.7,774.8,73.1
신종자본증권,,,,,,
자본잉여금,415.0,433.5,452.5,"1,173.2","2,098.7",78.9
기타자본,186.1,205.6,207.7,202.6,182.6,-9.9
기타포괄이익누계액,-24.0,-20.2,-16.2,-22.8,-8.3,63.5
이익잉여금,-423.4,-536.6,-622.8,-815.7,-993.2,-21.8
*(지배)당기순이익,-237.3,-119.0,-76.2,-186.5,-159.5,14.5
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"300,000","300,000","300,000","300,000","300,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"21,174","21,174","21,926","44,771","77,479",73
보통주,"21,174","21,174","21,926","44,771","77,479",73
우선주,,,,,,
