항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,292.6","1,992.7","1,794.8","1,596.5","1,658.0",3.9
유동자산,"1,487.0","1,177.9","1,026.5",849.4,918.0,8.1
재고자산,466.6,472.6,511.4,418.1,530.6,26.9
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,44.6,1.2,1.8,3.8,8.6,125.7
매출채권및기타채권,546.7,519.0,397.3,291.7,302.2,3.6
당기법인세자산(선급법인세),,0.1,4.4,0.5,0.0,-90.5
계약자산,,,,,,
반품(환불)자산,,11.1,2.9,2.4,1.3,-47.2
배출권,,,,,,
기타유동자산,24.4,29.2,16.9,26.0,21.7,-16.6
현금및현금성자산,120.7,144.8,91.8,107.0,53.6,-49.9
매각예정비유동자산및처분자산,283.9,,,,,
비유동자산,805.6,814.8,768.3,747.1,740.1,-0.9
유형자산,768.7,749.5,689.6,644.8,661.6,2.6
무형자산,21.3,21.2,21.1,9.7,10.2,5.0
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,13.4,23.1,34.7,48.6,28.1,-42.3
장기매출채권및기타채권,,,,,,
이연법인세자산,,20.9,6.7,31.8,22.5,-29.2
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,2.2,,16.3,12.2,17.7,45.4
기타금융업자산,,,,,,
*순자산1,"1,107.4","1,067.3",917.2,764.3,761.4,-0.4
*순자산2,"1,086.0","1,046.1",896.1,754.6,751.2,-0.5
부채총계,"1,185.2",925.5,877.6,832.2,896.7,7.7
유동부채,"1,098.3",891.1,665.8,640.2,817.9,27.8
단기사채,,,,,,
단기차입금,577.9,502.2,387.1,368.1,406.0,10.3
유동성장기부채,57.3,5.3,32.7,76.7,161.2,110.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.7,3.1,2.4,2.2,0.8,-62.5
매입채무및기타채무,431.7,274.0,219.8,172.9,232.1,34.3
유동종업원급여충당부채,,,,,,
단기충당부채,10.8,8.8,8.2,6.9,6.7,-2.6
당기법인세부채(미지급법인세),15.2,75.9,0.7,2.9,2.8,-4.0
계약부채,,,,0.8,,
반품(환불)부채,,13.1,3.3,2.7,1.5,-46.4
배출부채,,,,,,
기타유동부채,2.8,8.6,11.7,7.0,6.9,-0.9
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,86.9,34.4,211.8,192.1,78.8,-59.0
사채,,,,,,
장기차입금,5.1,,154.8,134.8,25.8,-80.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,12.1,8.4,3.1,-63.3
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,40.8,34.4,44.9,48.8,49.9,2.3
장기충당부채,,,,,,
이연법인세부채,41.0,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,640.2,507.5,585.0,586.0,596.0,1.7
*순부채,476.9,362.7,493.2,475.4,533.9,12.3
*CAPEX,40.1,33.4,32.0,33.5,34.4,2.6
자본총계,"1,107.4","1,067.3",917.2,764.3,761.4,-0.4
지배주주지분,"1,105.9","1,063.9",914.3,762.5,758.1,-0.6
자본금,164.3,164.3,164.3,164.3,164.3,0.0
신종자본증권,,,,,,
자본잉여금,712.3,712.3,712.3,712.3,680.5,-4.5
기타자본,,,,-4.3,-6.3,-47.0
기타포괄이익누계액,16.0,11.8,7.8,16.1,1.0,-94.0
이익잉여금,213.4,175.6,30.0,-125.9,-81.3,35.4
*(지배)당기순이익,-43.4,-11.3,-116.5,-127.0,2.9,102.2
비지배주주지분,1.5,3.4,2.9,1.8,3.3,79.5
*(비지배)당기순이익,0.3,-0.9,-0.6,-1.1,0.6,151.9
수권주식수,"40,000","40,000","40,000","40,000","40,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"15,225","15,225","15,225","15,225","15,225",0
보통주,"15,225","15,225","15,225","15,225","15,225",0
우선주,,,,,,
