항목,2017/09,2018/09,2019/09,2020/09,2021/09,전년대비
자산총계,"2,470.1","2,528.9","2,601.8","3,339.7","3,378.7",1.2
유동자산,908.7,970.3,"1,056.3",991.5,926.9,-6.5
재고자산,173.3,177.6,172.0,231.5,252.5,9.1
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,42.0,10.0,113.4,106.0,14.3,-86.5
매출채권및기타채권,398.4,456.0,394.3,406.9,359.0,-11.8
당기법인세자산(선급법인세),,,,,1.8,
계약자산,,,,,,
반품(환불)자산,,,0.5,1.7,0.6,-66.2
배출권,,,,,,
기타유동자산,5.1,5.9,36.1,10.5,7.5,-29.1
현금및현금성자산,289.8,320.8,340.1,234.9,291.3,24.0
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,561.4","1,558.7","1,545.5","2,348.2","2,451.8",4.4
유형자산,"1,258.4","1,266.2","1,281.4","1,575.4","1,703.6",8.1
무형자산,65.2,58.0,53.3,488.3,433.2,-11.3
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,232.9,223.9,199.8,252.6,294.1,16.4
장기매출채권및기타채권,4.9,10.6,11.0,14.0,11.6,-17.2
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,17.8,9.3,-47.6
기타금융업자산,,,,,,
*순자산1,"1,500.2","1,562.5","1,635.4","1,574.5","1,618.7",2.8
*순자산2,"1,435.0","1,504.6","1,582.1","1,086.2","1,185.5",9.2
부채총계,969.9,966.4,966.4,"1,765.2","1,760.0",-0.3
유동부채,470.6,482.1,564.6,813.6,793.4,-2.5
단기사채,,,,,,
단기차입금,,,,200.0,116.0,-42.0
유동성장기부채,180.7,184.2,284.3,285.9,311.1,8.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,,
매입채무및기타채무,267.8,275.6,259.7,308.6,355.3,15.2
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),20.5,20.3,17.5,14.5,7.6,-47.6
계약부채,,,,,,
반품(환불)부채,,,1.2,3.4,1.3,-62.0
배출부채,,,,,,
기타유동부채,1.6,2.1,2.0,1.2,2.0,73.6
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,499.3,484.3,401.7,951.6,966.6,1.6
사채,,,,,,
장기차입금,328.7,313.1,226.8,707.0,718.0,1.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,12.4,5.6,-54.4
장기매입채무및기타채무,0.6,0.6,0.6,0.6,1.9,205.9
비유동종업원급여충당부채,14.0,13.1,10.7,15.3,14.3,-6.4
장기충당부채,51.4,56.9,61.6,93.7,98.0,4.6
이연법인세부채,104.5,100.6,102.1,122.8,128.9,4.9
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,509.5,497.3,511.1,"1,205.3","1,150.7",-4.5
*순부채,219.6,176.6,76.6,870.4,845.8,-2.8
*CAPEX,76.1,121.4,110.5,269.6,256.4,-4.9
자본총계,"1,500.2","1,562.5","1,635.4","1,574.5","1,618.7",2.8
지배주주지분,935.8,985.3,"1,035.3",996.1,"1,045.5",5.0
자본금,50.0,50.0,50.0,50.0,50.0,0.0
신종자본증권,,,,,,
자본잉여금,128.4,128.8,130.7,133.9,141.5,5.7
기타자본,-27.3,-27.3,-27.3,-27.2,-27.2,0.0
기타포괄이익누계액,8.9,4.4,-30.7,-27.1,-13.8,48.9
이익잉여금,775.8,829.4,912.6,866.4,895.0,3.3
*(지배)당기순이익,35.2,68.7,65.5,-34.5,37.0,207.0
비지배주주지분,564.4,577.2,600.2,578.4,573.2,-0.9
*(비지배)당기순이익,31.3,33.0,40.7,-1.6,14.7,997.2
수권주식수,"4,000","4,000","4,000","4,000","4,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"1,000","1,000","1,000","1,000","1,000",0
보통주,"1,000","1,000","1,000","1,000","1,000",0
우선주,,,,,,
