항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,367.4,614.4,698.0,"1,382.9","1,763.0",27.5
유동자산,261.1,542.7,455.9,344.6,824.3,139.2
재고자산,40.0,55.9,39.0,32.7,16.9,-48.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,8.6,11.4,125.0,79.1,128.9,63.0
매출채권및기타채권,157.8,114.3,103.2,49.5,63.4,28.1
당기법인세자산(선급법인세),0.2,0.1,1.0,2.1,2.5,17.9
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,40.5,4.7,5.3,17.3,0.2,-98.8
현금및현금성자산,14.0,352.1,182.3,147.1,592.4,302.8
매각예정비유동자산및처분자산,,4.2,0.1,16.9,20.0,18.1
비유동자산,106.3,71.7,242.2,"1,038.3",938.7,-9.6
유형자산,28.8,24.8,22.2,11.5,0.4,-96.9
무형자산,42.3,20.3,20.2,0.9,128.3,"14,516.9"
비유동생물자산,,,,,,
투자부동산,,,,4.9,,
투자자산,32.9,25.4,197.8,"1,015.6",807.4,-20.5
장기매출채권및기타채권,2.3,,,,,
이연법인세자산,,1.2,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,1.9,5.4,2.6,-51.4
기타금융업자산,,,,,,
*순자산1,187.1,185.1,359.4,761.3,"1,194.0",56.9
*순자산2,144.8,164.9,339.1,760.4,"1,065.7",40.1
부채총계,180.3,429.3,338.7,621.7,569.0,-8.5
유동부채,171.1,425.1,332.0,588.3,532.8,-9.4
단기사채,,219.1,,,,
단기차입금,87.6,84.6,43.7,18.9,,
유동성장기부채,,,184.6,232.5,296.0,27.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,15.2,57.1,47.2,266.0,204.8,-23.0
매입채무및기타채무,58.5,53.8,56.4,52.3,30.5,-41.7
유동종업원급여충당부채,,,,,,
단기충당부채,1.2,,,,,
당기법인세부채(미지급법인세),0.8,,,,,
계약부채,,,,,,
반품(환불)부채,,,,1.5,1.5,-0.1
배출부채,,,,,,
기타유동부채,7.8,5.0,0.1,17.3,0.1,-99.2
매각예정으로분류된처분자산에포함된부채,,5.5,,,,
비유동부채,9.2,4.2,6.7,33.3,36.2,8.6
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,1.6,22.4,35.8,59.9
장기매입채무및기타채무,0.9,0.7,0.9,0.4,0.4,0.0
비유동종업원급여충당부채,7.8,3.6,3.5,3.9,,
장기충당부채,,,,,,
이연법인세부채,0.5,,0.7,6.6,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,87.6,303.7,230.1,257.0,298.5,16.2
*순부채,71.8,-58.0,-57.8,104.3,-293.8,-381.8
*CAPEX,0.8,1.2,0.6,0.9,0.3,-71.5
자본총계,187.1,185.1,359.4,761.3,"1,194.0",56.9
지배주주지분,185.2,183.9,358.2,760.4,"1,194.0",57.0
자본금,107.8,121.5,175.7,267.8,406.6,51.8
신종자본증권,,,,,,
자본잉여금,275.4,382.7,553.8,752.2,969.2,28.9
기타자본,-0.4,-0.4,-0.4,2.0,2.3,17.1
기타포괄이익누계액,4.9,3.4,0.6,-2.7,-2.7,0.0
이익잉여금,-202.4,-323.3,-371.5,-258.8,-181.4,29.9
*(지배)당기순이익,-29.1,-120.4,-48.0,112.5,77.4,-31.2
비지배주주지분,1.9,1.2,1.2,0.9,,
*(비지배)당기순이익,0.0,-0.7,-0.0,-0.3,0.4,226.9
수권주식수,"300,000","300,000","300,000","300,000","300,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"21,554","24,298","35,132","53,560","81,323",52
보통주,"21,554","24,298","35,132","50,399","81,323",61
우선주,,,,"3,161",,
