항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"29,447.8","33,979.3","43,279.6","41,520.9","45,487.4",9.6
유동자산,"12,184.8","13,067.0","13,277.9","11,852.5","13,527.5",14.1
재고자산,"2,177.8","2,270.3","2,537.1","2,369.6","3,754.3",58.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,"1,249.2","2,614.0","1,488.1",3.7,-99.8
기타포괄손익-공정가치측정금융자산,,0.2,0.2,0.2,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,0.1,255.8,58.1,234.6,303.8
단기금융자산,"2,761.7",164.5,119.2,125.8,58.8,-53.3
매출채권및기타채권,"3,080.5","2,999.3","3,630.7","3,213.7","3,630.0",12.9
당기법인세자산(선급법인세),,,95.2,19.3,24.6,27.8
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,860.9,"1,089.2","1,176.9",525.1,669.1,27.4
현금및현금성자산,"3,303.8","5,114.1","2,848.9","4,052.7","5,152.3",27.1
매각예정비유동자산및처분자산,,180.2,,,,
비유동자산,"17,263.0","20,912.3","30,001.8","29,668.4","31,959.9",7.7
유형자산,"11,030.2","13,960.8","14,300.3","14,766.1","16,341.5",10.7
무형자산,"1,500.6","1,907.9","2,067.1","2,001.8","1,913.8",-4.4
비유동생물자산,,,,,,
투자부동산,"1,015.6","1,095.9","1,175.4","1,136.4",289.7,-74.5
투자자산,"2,055.8","2,094.9","1,333.0","1,215.4","1,770.6",45.7
장기매출채권및기타채권,"1,415.4","1,422.0","1,018.0",531.6,479.3,-9.8
이연법인세자산,217.6,332.7,493.3,"1,535.1","2,299.1",49.8
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,27.8,98.0,"9,614.7","8,481.9","8,865.9",4.5
기타금융업자산,,,,,,
*순자산1,"11,520.6","14,739.0","14,299.4","12,626.6","12,023.6",-4.8
*순자산2,"10,020.0","12,831.1","12,232.3","10,624.8","10,109.8",-4.8
부채총계,"17,927.2","19,240.3","28,980.3","28,894.3","33,463.8",15.8
유동부채,"13,075.9","13,310.3","15,654.8","16,116.7","18,739.4",16.3
단기사채,,,,,,
단기차입금,"3,406.2","4,538.4","4,087.6","6,973.8","8,045.9",15.4
유동성장기부채,"1,425.7",,"2,266.8","2,890.0","2,833.6",-1.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,39.1,123.6,10.7,11.3,1.5,-87.1
매입채무및기타채무,"5,941.6","5,752.8","6,156.6","4,785.7","6,108.2",27.6
유동종업원급여충당부채,,,,,,
단기충당부채,2.9,15.7,677.9,812.3,866.2,6.6
당기법인세부채(미지급법인세),405.9,423.7,263.0,157.9,220.9,39.9
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,"1,854.5","2,456.2","2,192.1",485.7,663.3,36.6
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"4,851.3","5,930.0","13,325.4","12,777.6","14,724.3",15.2
사채,,,,,,
장기차입금,"2,395.0","2,865.6","10,171.4","9,741.4","11,182.4",14.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,387.2,427.2,443.9,355.4,293.6,-17.4
장기매입채무및기타채무,530.2,570.5,574.0,504.0,613.5,21.7
비유동종업원급여충당부채,137.5,194.5,226.8,446.9,581.2,30.0
장기충당부채,985.8,"1,398.3","1,482.4","1,287.8","1,665.1",29.3
이연법인세부채,351.7,371.8,362.8,340.4,289.6,-14.9
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,64.0,102.1,64.2,101.7,99.0,-2.6
기타금융업부채,,,,,,
*이자발생부채,"7,600.7","7,806.3","16,958.5","19,878.8","22,354.5",12.4
*순부채,"1,536.1","1,286.3","11,239.8","14,279.6","16,953.9",18.7
*CAPEX,"2,347.2","3,466.8",885.3,"1,462.5","1,446.3",-1.1
자본총계,"11,520.6","14,739.0","14,299.4","12,626.6","12,023.6",-4.8
지배주주지분,"7,015.2","8,451.5","8,272.8","6,877.9","5,995.8",-12.8
자본금,662.4,662.4,662.4,662.4,662.4,0.0
신종자본증권,,,,,,
자본잉여금,"2,485.0","2,907.6","2,648.9","2,763.5","2,992.2",8.3
기타자본,-100.7,-56.8,-55.8,-55.0,-54.5,0.9
기타포괄이익누계액,27.5,35.2,52.5,17.2,68.2,297.1
이익잉여금,"3,941.0","4,903.2","4,964.8","3,489.8","2,327.6",-33.3
*(지배)당기순이익,996.4,"1,069.1",282.8,"-1,524.0","-1,113.4",26.9
비지배주주지분,"4,505.5","6,287.5","6,026.6","5,748.8","6,027.8",4.8
*(비지배)당기순이익,857.7,997.1,291.0,"-1,119.1",-879.9,21.4
수권주식수,"30,000","30,000","30,000","30,000","30,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"13,248","13,248","13,248","13,248","13,248",0
보통주,"13,248","13,248","13,248","13,248","13,248",0
우선주,,,,,,
