항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"19,157.1","20,142.6","21,585.5","21,949.8","22,844.2",4.1
유동자산,"5,538.7","6,705.0","5,956.7","6,423.1","6,753.8",5.2
재고자산,"1,948.5","2,351.1","2,068.8","1,703.4","1,999.7",17.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,322.9,258.1,378.1,226.4,-40.1
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,143.7,1.1,151.1,100.1,318.2,218.0
매출채권및기타채권,"1,919.6","2,099.3","2,048.9","1,584.8","2,234.4",41.0
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,2.2,2.5,1.8,2.7,52.5
배출권,,,5.1,0.0,,
기타유동자산,36.1,38.9,42.2,100.8,36.9,-63.4
현금및현금성자산,"1,490.7","1,889.6","1,379.8","2,554.1","1,935.5",-24.2
매각예정비유동자산및처분자산,,,,,,
비유동자산,"12,360.2","12,348.9","14,146.4","13,871.0","14,136.1",1.9
유형자산,"10,545.9","10,392.5","12,324.8","12,293.7","12,018.5",-2.2
무형자산,636.7,634.7,447.0,99.9,88.0,-11.9
비유동생물자산,,,,,,
투자부동산,47.8,47.5,47.3,47.0,39.7,-15.6
투자자산,"1,013.8","1,175.3","1,111.5","1,257.8","1,787.3",42.1
장기매출채권및기타채권,107.5,81.2,55.7,30.4,28.1,-7.6
이연법인세자산,8.0,17.6,49.6,41.3,86.9,110.3
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.5,,110.4,100.8,87.7,-13.1
기타금융업자산,"1,258.2","1,088.7","1,482.4","1,655.7","1,954.3",18.0
*순자산1,"6,456.2","6,675.5","6,879.1","6,448.5","6,465.5",0.3
*순자산2,"5,819.5","6,040.8","6,432.1","6,348.6","6,377.6",0.5
부채총계,"12,700.9","13,467.1","14,706.4","15,501.3","16,378.6",5.7
유동부채,"7,127.1","7,946.7","7,714.3","7,458.2","9,167.9",22.9
단기사채,271.9,154.2,744.0,275.0,,
단기차입금,"3,763.4","3,392.1","3,439.2","3,332.3","3,829.5",14.9
유동성장기부채,"1,650.0","2,588.1","2,049.7","2,423.9","3,804.8",57.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,3.1,7.1,1.2,22.3,17.6,-21.1
매입채무및기타채무,"1,231.3","1,510.6","1,229.3","1,251.3","1,287.5",2.9
유동종업원급여충당부채,,,,,,
단기충당부채,15.7,11.7,6.2,5.0,5.9,17.8
당기법인세부채(미지급법인세),130.5,216.3,104.0,16.1,66.1,310.9
계약부채,,,,,,
반품(환불)부채,,2.5,2.8,2.0,3.2,62.1
배출부채,,,8.8,,,
기타유동부채,61.0,64.1,129.1,130.4,153.3,17.6
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"5,573.8","5,520.4","6,992.1","8,043.1","7,210.7",-10.3
사채,,,,,,
장기차입금,"4,407.8","4,188.3","5,239.2","6,234.3","5,532.2",-11.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,29.5,27.3,101.0,149.9,73.0,-51.3
장기매입채무및기타채무,50.4,94.8,137.5,126.6,140.0,10.6
비유동종업원급여충당부채,633.3,741.7,823.9,858.6,834.3,-2.8
장기충당부채,16.3,17.2,18.4,73.9,20.6,-72.1
이연법인세부채,436.5,451.1,672.1,599.8,610.6,1.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"10,093.2","10,322.7","11,564.9","12,367.3","13,255.4",7.2
*순부채,"8,459.6","8,110.2","9,776.9","9,335.2","10,780.6",15.5
*CAPEX,318.6,354.2,440.4,531.2,594.0,11.8
자본총계,"6,456.2","6,675.5","6,879.1","6,448.5","6,465.5",0.3
지배주주지분,"4,105.2","4,490.7","4,381.1","3,983.0","3,941.6",-1.0
자본금,"1,040.2","1,040.2","1,040.2","1,040.2","1,040.2",0.0
신종자본증권,,,,,,
자본잉여금,"1,610.5","1,690.1","1,690.2","1,690.3","1,690.4",0.0
기타자본,100.0,100.0,100.0,100.0,100.0,0.0
기타포괄이익누계액,15.2,-19.4,-3.5,-13.5,-0.3,97.8
이익잉여금,"1,339.2","1,679.7","1,554.2","1,166.1","1,111.3",-4.7
*(지배)당기순이익,266.6,346.6,-96.1,-385.0,-63.7,83.5
비지배주주지분,"2,351.0","2,184.8","2,498.0","2,465.5","2,524.0",2.4
*(비지배)당기순이익,142.1,268.6,27.7,6.5,67.8,939.4
수권주식수,"80,000","80,000","80,000","80,000","80,000",0
1주당금액,"2,500","2,500","2,500","2,500","2,500",0
발행주식수,"41,609","41,609","41,609","41,609","41,609",0
보통주,"41,609","41,609","41,609","41,609","41,609",0
우선주,,,,,,
