항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,024.3","3,044.2","3,142.9","3,237.3","3,537.2",9.3
유동자산,"1,855.5","1,884.8","1,947.8","1,898.6","1,890.9",-0.4
재고자산,249.2,279.0,282.6,312.0,451.3,44.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,197.1,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,615.1,625.5,242.3,67.3,187.5,178.5
매출채권및기타채권,165.9,187.8,191.3,178.0,256.4,44.0
당기법인세자산(선급법인세),0.0,0.0,0.0,,0.0,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,9.6,7.5,6.2,3.5,20.1,475.3
현금및현금성자산,815.6,785.0,"1,028.3","1,337.9",975.6,-27.1
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,168.9","1,159.4","1,195.1","1,338.7","1,646.3",23.0
유형자산,377.6,365.1,403.8,343.4,353.3,2.9
무형자산,264.4,265.3,262.4,260.1,257.3,-1.1
비유동생물자산,,,,,,
투자부동산,483.7,482.4,481.0,684.5,678.0,-0.9
투자자산,18.8,26.1,26.0,39.9,333.8,736.0
장기매출채권및기타채권,20.0,16.0,13.6,2.7,5.2,95.0
이연법인세자산,0.2,0.3,0.4,,7.3,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,4.2,4.1,7.9,8.1,11.3,40.1
기타금융업자산,,,,,,
*순자산1,"2,694.3","2,747.5","2,861.5","2,955.6","3,122.0",5.6
*순자산2,"2,429.9","2,482.2","2,599.1","2,695.5","2,864.7",6.3
부채총계,330.0,296.7,281.4,281.6,415.2,47.4
유동부채,242.9,207.8,191.3,189.7,291.9,53.8
단기사채,,,,,,
단기차입금,81.8,51.9,20.3,20.7,33.3,61.0
유동성장기부채,,,3.5,2.8,4.6,62.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,,
매입채무및기타채무,139.4,140.2,148.3,154.5,219.6,42.1
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),19.8,14.7,17.5,7.9,33.0,317.9
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,1.8,0.9,1.7,3.8,1.3,-65.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,87.2,88.9,90.0,91.9,123.3,34.2
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,0.9,1.5,2.7,78.0
장기매입채무및기타채무,4.9,6.4,6.7,13.4,17.1,27.9
비유동종업원급여충당부채,4.9,7.5,11.1,7.5,23.8,217.3
장기충당부채,,,,,,
이연법인세부채,77.4,75.0,71.3,69.5,79.7,14.7
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,81.8,51.9,24.8,25.1,40.7,62.2
*순부채,"-1,340.4","-1,344.0","-1,426.0","-1,362.1","-1,117.8",17.9
*CAPEX,25.9,11.0,58.9,19.7,29.5,50.0
자본총계,"2,694.3","2,747.5","2,861.5","2,955.6","3,122.0",5.6
지배주주지분,"2,162.2","2,187.3","2,350.2","2,425.1","2,568.8",5.9
자본금,57.7,57.7,57.7,57.7,57.7,0.0
신종자본증권,,,,,,
자본잉여금,523.9,523.9,523.9,523.9,523.9,0.0
기타자본,-50.7,-75.2,-10.8,-8.1,-14.5,-78.6
기타포괄이익누계액,-12.3,-18.5,-17.9,-20.2,-5.4,73.1
이익잉여금,"1,643.5","1,699.3","1,797.2","1,871.7","2,007.1",7.2
*(지배)당기순이익,59.0,62.7,106.2,76.4,146.6,92.0
비지배주주지분,532.2,560.2,511.3,530.5,553.1,4.3
*(비지배)당기순이익,83.7,63.7,59.9,42.0,64.0,52.5
수권주식수,"2,000","2,000","2,000","2,000","2,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"1,154","1,154","1,154","1,154","1,154",0
보통주,"1,154","1,154","1,154","1,154","1,154",0
우선주,,,,,,
