항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,047.8",954.0,986.8,981.5,"1,009.4",2.8
유동자산,636.4,583.5,661.7,676.1,667.9,-1.2
재고자산,282.5,284.8,265.0,299.3,326.3,9.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,11.6,15.0,13.2,-12.2
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,42.9,42.8,27.2,31.4,29.1,-7.4
매출채권및기타채권,80.2,72.8,82.8,89.3,108.5,21.5
당기법인세자산(선급법인세),0.3,0.3,0.2,0.4,0.3,-15.5
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,76.3,76.0,69.1,60.0,73.1,21.8
현금및현금성자산,154.1,106.9,205.9,180.6,117.4,-35.0
매각예정비유동자산및처분자산,,,,,,
비유동자산,411.4,370.5,325.1,305.4,341.5,11.8
유형자산,261.3,210.8,178.5,142.8,157.0,9.9
무형자산,1.4,1.7,1.7,1.3,1.3,-0.6
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,142.1,141.5,132.0,149.7,169.2,13.0
장기매출채권및기타채권,6.5,10.9,11.6,5.2,3.6,-30.9
이연법인세자산,,5.6,1.3,6.4,6.8,6.3
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,,3.6,
기타금융업자산,,,,,,
*순자산1,393.1,448.1,508.7,481.6,570.2,18.4
*순자산2,391.7,446.4,507.1,480.3,568.9,18.4
부채총계,654.6,505.9,478.1,499.9,439.2,-12.1
유동부채,351.4,257.7,274.0,350.0,322.7,-7.8
단기사채,,,,,,
단기차입금,156.4,147.6,119.0,230.6,179.5,-22.1
유동성장기부채,22.2,0.8,0.8,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,1.8,1.0,6.6,4.5,3.4,-24.7
매입채무및기타채무,166.5,93.3,113.3,112.1,138.9,23.9
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),0.2,11.9,33.9,1.1,0.5,-57.3
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,4.3,3.0,0.4,1.6,0.4,-75.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,303.3,248.1,204.1,150.0,116.5,-22.3
사채,37.2,,,,,
장기차입금,217.0,194.3,124.4,72.3,40.0,-44.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,22.0,1.9,1.0,-48.6
장기매입채무및기타채무,0.3,0.3,0.2,0.2,0.1,-38.1
비유동종업원급여충당부채,44.1,46.0,52.6,63.0,61.0,-3.1
장기충당부채,,,,,,
이연법인세부채,,,,8.9,14.4,62.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,4.6,7.5,4.8,3.7,,
기타금융업부채,,,,,,
*이자발생부채,432.8,342.7,271.9,308.7,223.9,-27.4
*순부채,236.7,194.8,27.5,84.1,65.8,-21.8
*CAPEX,7.5,3.8,11.6,0.8,25.1,"2,851.2"
자본총계,393.1,448.1,508.7,481.6,570.2,18.4
지배주주지분,395.4,445.9,509.1,480.0,567.7,18.3
자본금,209.9,232.7,232.7,232.7,232.7,0.0
신종자본증권,,,,,,
자본잉여금,144.4,160.1,160.1,156.1,156.1,0.0
기타자본,1.9,1.9,1.9,1.9,1.9,0.0
기타포괄이익누계액,-8.6,-11.5,-0.1,3.1,15.1,393.1
이익잉여금,47.9,62.7,114.6,86.2,161.8,87.8
*(지배)당기순이익,53.6,17.2,60.7,-32.3,74.6,331.1
비지배주주지분,-2.3,2.2,-0.4,1.6,2.5,55.1
*(비지배)당기순이익,-2.5,-3.5,-2.6,-1.2,-1.1,8.5
수권주식수,"10,000","10,000","10,000","10,000","10,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"4,197","4,654","4,654","4,654","4,654",0
보통주,"4,197","4,654","4,654","4,654","4,654",0
우선주,,,,,,
