Date,Open,High,Low,Close,Volume
2020-03-12,14380,14380,12700,12985,432306
2020-03-13,11400,12900,10600,11915,619638
2020-03-16,12000,12085,11085,11180,212241
2020-03-17,10700,11800,10680,11670,268183
2020-03-18,11130,11160,10250,10250,390253
2020-03-19,10760,10800,9700,10000,341535
2020-03-20,10150,11230,10150,10855,243564
2020-03-23,9210,9335,8890,9150,319855
2020-03-24,9405,9970,9305,9970,282078
2020-03-25,10620,10980,10405,10895,432379
2020-03-26,10950,11370,10760,10860,303168
2020-03-27,11890,12575,11820,12200,577588
2020-03-30,11170,12030,11120,11800,230943
2020-03-31,12310,12625,12165,12515,225506
2020-04-01,11955,11955,11170,11325,231679
2020-04-02,11015,11355,11015,11305,207468
2020-04-03,11330,11515,11170,11260,122212
2020-04-06,11375,12200,11300,12165,215923
2020-04-07,12995,13030,12505,13010,264432
2020-04-08,12955,13120,12515,12670,209552
2020-04-09,13450,13675,13270,13640,308739
2020-04-10,13820,13990,13700,13945,194995
2020-04-13,13430,13660,13405,13520,137117
2020-04-14,13605,14145,13595,14040,254398
2020-04-16,13720,14110,13675,14110,167725
2020-04-17,14720,14935,14680,14810,282405
2020-04-20,14700,14925,14610,14730,161840
2020-04-21,14260,14435,13815,14115,182568
2020-04-22,13600,13760,13090,13745,149275
2020-04-23,13935,14085,13800,13975,91137
2020-04-24,13905,13905,13655,13705,68753
2020-04-27,14035,14615,13970,14470,164203
2020-04-28,14635,14850,14500,14670,94774
2020-04-29,14405,14780,14405,14735,89893
2020-05-04,13610,14045,13540,14020,129733
2020-05-06,14470,14780,14295,14670,103732
2020-05-07,14310,14595,14295,14590,46692
2020-05-08,14800,15135,14775,15050,139049
2020-05-11,15350,15390,15205,15250,104181
2020-05-12,15065,15250,14845,14950,62975
2020-05-13,14500,14780,14365,14765,69321
2020-05-14,14400,14400,14110,14175,105255
2020-05-15,14530,14535,14355,14420,68882
2020-05-18,14550,14840,14515,14815,88897
2020-05-19,15590,15600,15390,15590,174827
2020-05-20,15310,15535,15305,15395,69976
2020-05-21,15650,15670,15510,15530,68418
