,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LS ELECTRIC,-5.56,2.38,11.05,13.52
1,매출액<당기>,"23,468","24,027","26,683","30,291"
2,매출액<전기>,"24,850","23,468","24,027","26,683"
3,펼치기 기계,5.57,-1.68,19.05,11.59
4,매출액<당기>,"764,643","753,269","768,410","516,004"
5,매출액<전기>,"720,048","764,643","753,269","768,410"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
