,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SPC삼립,12.57,1.74,15.89,7.28
1,매출액<당기>,"24,992","25,427","29,467","31,612"
2,매출액<전기>,"22,202","24,992","25,427","29,467"
3,펼치기 필수소비재,8.58,3.77,10.18,11.32
4,매출액<당기>,"1,179,500","984,780","1,314,951","1,008,322"
5,매출액<전기>,"1,099,812","1,179,500","984,780","1,314,951"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
