,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 계룡건설,-0.74,-3.33,16.45,7.19
1,매출액<당기>,"22,757","22,000","25,618","27,460"
2,매출액<전기>,"22,927","22,757","22,000","25,618"
3,"펼치기 건설,건축관련",-0.49,2.66,8.97,8.75
4,매출액<당기>,"1,231,672","1,161,867","1,329,837","1,041,248"
5,매출액<전기>,"1,235,972","1,231,672","1,161,867","1,329,837"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
