,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 금비,2.24,8.87,4.25,
1,매출액<당기>,"2,014","2,193","2,286",
2,매출액<전기>,"1,970","2,014","2,193","2,286"
3,"펼치기 비철,목재등",-3.96,1.39,28.62,15.57
4,매출액<당기>,"336,851","330,810","458,877","220,804"
5,매출액<전기>,"334,272","336,851","330,810","458,877"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
