,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK텔레콤,5.14,-9.32,4.11,4.01
1,매출액<당기>,"177,407","160,877","167,486","174,208"
2,매출액<전기>,"168,740","177,407","160,877","167,486"
3,펼치기 통신서비스,4.84,2.68,3.94,3.78
4,매출액<당기>,"553,977","568,851","564,893","575,966"
5,매출액<전기>,"535,875","553,977","568,851","564,893"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
