,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LG이노텍,-0.08,19.64,56.63,12.26
1,매출액<당기>,"79,754","95,418","149,456","167,775"
2,매출액<전기>,"79,821","79,754","95,418","149,456"
3,펼치기 IT하드웨어,8.78,4.44,25.26,20.20
4,매출액<당기>,"583,919","587,979","730,199","587,939"
5,매출액<전기>,"530,776","583,919","587,979","730,199"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
