,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LG디스플레이,-3.54,3.35,23.15,-4.48
1,매출액<당기>,"234,756","242,616","298,780","285,386"
2,매출액<전기>,"243,366","234,756","242,616","298,780"
3,펼치기 디스플레이,-1.99,4.24,14.85,-0.75
4,매출액<당기>,"406,671","436,986","479,161","349,787"
5,매출액<전기>,"413,200","406,671","436,986","479,161"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
