,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LG전자,1.57,-6.82,28.70,11.06
1,매출액<당기>,"623,062","580,579","747,216","829,826"
2,매출액<전기>,"613,417","623,062","580,579","747,216"
3,펼치기 IT가전,2.88,2.44,26.58,18.72
4,매출액<당기>,"817,775","836,536","1,000,994","1,329,269"
5,매출액<전기>,"784,858","817,775","836,536","1,000,994"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
