,항목,2020,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 NH프라임리츠,8.49,-4.89,52.75,
1,매출액<당기>,29,27,41,
2,매출액<전기>,26,29,27,41
3,펼치기 은행,15.02,15.02,-1.46,-1.18
4,매출액<당기>,"2,024,004","2,024,004","1,987,289","47,604"
5,매출액<전기>,"1,749,388","1,749,388","2,024,004","1,987,289"
6,펼치기 코스피,-0.39,-0.39,16.04,12.96
7,매출액<당기>,"25,228,013","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"25,605,529","25,605,529","25,228,013","29,244,221"
