,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 KH 필룩스,22.81,-12.06,1.16,
1,매출액<당기>,"1,351","1,188","1,202",
2,매출액<전기>,"1,100","1,351","1,188","1,202"
3,펼치기 IT가전,2.88,2.44,26.58,18.72
4,매출액<당기>,"817,775","836,536","1,000,994","1,329,269"
5,매출액<전기>,"784,858","817,775","836,536","1,000,994"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
