,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 STX엔진,5.76,-3.92,-15.89,
1,매출액<당기>,"6,106","5,867","4,935",
2,매출액<전기>,"5,773","6,106","5,867","4,935"
3,펼치기 조선,12.13,-5.25,-5.81,19.16
4,매출액<당기>,"391,916","355,903","414,255","471,204"
5,매출액<전기>,"360,653","391,916","355,903","414,255"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
