,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DB,0.59,14.23,19.99,
1,매출액<당기>,"2,385","2,724","3,269",
2,매출액<전기>,"2,371","2,385","2,724","3,269"
3,펼치기 소프트웨어,15.44,17.50,21.36,22.13
4,매출액<당기>,"516,523","525,045","575,896","590,365"
5,매출액<전기>,"436,227","516,523","525,045","575,896"
6,펼치기 코스피,2.92,-0.39,16.04,12.96
7,매출액<당기>,"25,605,529","25,228,013","29,244,221","26,647,666"
8,매출액<전기>,"24,924,161","25,605,529","25,228,013","29,244,221"
