,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LG유플러스,144.11,139.83,143.39,133.08
1,부채총계,"105,914","106,990","114,120","112,575"
2,자본총계,"73,496","76,512","79,586","84,590"
3,펼치기 통신서비스,112.23,109.16,135.57,
4,부채총계,"516,215","527,058","510,157",
5,자본총계,"459,947","482,825","376,313",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
