,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 KB금융,"1,225.53","1,307.11","1,274.70","1,251.34"
1,부채총계,"4,794,188","5,673,176","6,156,019","6,414,982"
2,자본총계,"391,193","434,024","482,939","512,648"
3,펼치기 은행,"1,190.61","1,209.88","1,194.79",
4,부채총계,"22,575,163","25,373,215","27,963,410",
5,자본총계,"1,896,105","2,097,167","2,340,453",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
