,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LG,17.95,16.40,17.00,15.50
1,부채총계,"34,136","34,210","37,296","37,495"
2,자본총계,"190,210","208,613","219,402","241,977"
3,"펼치기 상사,자본재",137.44,130.57,123.89,
4,부채총계,"1,950,238","1,972,240","2,173,542",
5,자본총계,"1,418,985","1,510,444","1,754,360",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
