,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 BGF리테일,248.93,240.28,220.81,203.77
1,부채총계,"15,498","16,743","17,871","19,221"
2,자본총계,"6,226","6,968","8,093","9,433"
3,펼치기 소매(유통),120.29,126.11,128.68,
4,부채총계,"562,658","580,976","655,697",
5,자본총계,"467,754","460,683","509,577",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
