,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 E1,198.76,200.08,191.20,
1,부채총계,"23,917","24,880","26,259",
2,자본총계,"12,033","12,435","13,734",
3,펼치기 유틸리티,199.85,195.81,230.05,
4,부채총계,"1,775,009","1,797,243","1,989,359",
5,자본총계,"888,152","917,866","864,736",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
