,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LG이노텍,161.76,148.74,133.58,107.55
1,부채총계,"35,662","36,109","44,271","46,140"
2,자본총계,"22,046","24,277","33,142","42,902"
3,펼치기 IT하드웨어,71.66,70.54,69.12,
4,부채총계,"247,890","251,946","290,000",
5,자본총계,"345,945","357,175","419,580",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
