,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DB하이텍,68.91,48.33,40.13,27.47
1,부채총계,"4,442","3,840","4,439","4,412"
2,자본총계,"6,447","7,946","11,061","16,062"
3,펼치기 반도체,35.75,38.60,43.17,
4,부채총계,"1,167,205","1,340,563","1,761,892",
5,자본총계,"3,264,559","3,472,677","4,081,718",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
