,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 LF,73.70,75.30,69.59,63.55
1,부채총계,"10,256","10,650","10,428","10,523"
2,자본총계,"13,915","14,144","14,984","16,559"
3,"펼치기 화장품,의류,완구",74.74,68.00,63.12,
4,부채총계,"346,669","338,805","390,049",
5,자본총계,"463,850","498,277","617,926",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
