,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 KISCO홀딩스,17.31,17.21,18.82,
1,부채총계,"2,298","2,298","2,674",
2,자본총계,"13,276","13,348","14,207",
3,펼치기 철강,75.57,77.23,77.81,
4,부채총계,"634,270","641,401","749,239",
5,자본총계,"839,274","830,543","962,855",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
